run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
25	1	2	5	right	2	0.5	True	0	4	acc	12.5	15.0	230.5000188332051	0	230.5000197084155	2	0.9227193749975412	True
25	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	233.00001900014468	0	233.0000366249587	1	1.401276208460331	True
25	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	235.5000232500024	0	235.50002416665663	2	0.9616682084742934	True
25	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	238.0000304582063	0	238.0000313334167	2	0.9480813334230334	True
25	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	240.50002254149877	0	240.50002345838584	1	0.9209075416438282	True
25	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	243.00001933332533	0	243.00002024997957	2	1.2539544582832605	True
25	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	245.50003050011583	0	245.50004675006497	1	0.7122904164716601	True
26	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	323.00022416654974	0	323.00022516655736	3	1.3498607082292438	True
26	4	3	1	left	2	0.5	True	1	4	acc	2.5	5.0	325.500050958246	0	325.50005187513307	4	1.0478547916281968	True
26	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	328.00005804141983	0	328.0000589999836	3	1.4978807498700917	True
26	4	3	3	left	2	0.5	True	1	4	acc	7.5	10.0	330.5000607499387	0	330.500062874984	4	1.0845133333932608	True
26	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	333.0000566665549	0	333.0000576665625	3	1.1202480413485318	True
26	4	3	5	left	2	0.5	True	0	8	acc	12.5	15.0	335.50005137501284	0	335.50005229143426	3	1.773914083139971	True
26	4	3	6	left	2	0.5	True	0	4	acc	15.0	17.5	338.00005729147233	0	338.0000581664499	3	1.0716865833383054	True
26	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	340.5000563750509	0	340.5000572500285	3	1.570374749833718	True
26	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	343.0000540416222	0	343.00005495827645	4	1.0147512084804475	True
26	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	345.5000597499311	0	345.50006066658534	3	1.281316249864176	False
26	4	3	10	left	2	0.5	True	1	8	acc	25.0	27.5	348.0000568749383	0	348.00005779159255	4	0.6935141668654978	True
26	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	350.50005516642705	0	350.5000560833141	3	0.9915668750181794	True
