run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
3	1	2	10	right	2	0.5	True	1	8	acc	25.0	27.5	68.00003112480044	0	68.00003224983811	1	1.0048266667872667	True
3	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	70.50003391667269	0	70.5000449582003	1	0.914413999998942	True
3	1	2	0	right	2	0.5	True	0	8	acc	0.0	2.5	148.0002450000029	0	148.00024591665715	2	1.3251495000440627	True
3	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	150.50007083336823	0	150.5000717083458	1	0.8490485830698162	True
3	1	2	2	right	2	0.5	True	0	8	acc	5.0	7.5	153.00007233349606	0	153.00007337494753	2	1.5487841251306236	True
3	1	2	3	right	2	0.5	True	1	4	acc	7.5	10.0	155.50007029157132	0	155.500071416609	1	1.0876561249606311	True
3	1	2	4	right	2	0.5	True	1	4	acc	10.0	12.5	158.00006762496196	0	158.00006849993952	1	1.1243641248438507	True
3	1	2	5	right	2	0.5	True	0	8	acc	12.5	15.0	160.50006574997678	0	160.50006662495434	2	1.5025852082762867	True
3	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	163.0000737917144	0	163.00007470836863	1	0.7522619999945164	True
3	1	2	7	right	2	0.5	True	1	4	acc	17.5	20.0	165.5000634167809	0	165.5000649166759	1	1.061664291890338	True
3	1	2	8	right	2	0.5	True	1	4	acc	20.0	22.5	168.00006612483412	0	168.0000670417212	1	0.7280340418219566	True
3	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	170.50007395842113	0	170.50007545831613	2	1.0684833333361894	False
3	1	2	10	right	2	0.5	True	1	8	acc	25.0	27.5	173.00006762496196	0	173.00006849993952	1	1.209209583234042	True
3	1	2	11	right	2	0.5	True	0	4	acc	27.5	30.0	175.50006508338265	0	175.5000660000369	2	1.4756025415845215	True
5	4	3	0	left	2	0.5	True	1	4	acc	0.0	2.5	8.00027524982579	0	8.00027620815672	4	1.0286364164203403	True
5	4	3	1	left	2	0.5	True	0	4	acc	2.5	5.0	10.500037333229557	0	10.50003887503408	3	0.9953266666270792	True
5	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	13.00002579158172	0	13.000035208184272	3	1.447942291619256	True
5	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	15.500030874973165	0	15.500031874980778	3	1.1184903748799115	True
5	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	18.000029791612178	0	18.000030916649848	3	1.300760791869834	True
5	4	3	5	left	2	0.5	True	1	8	acc	12.5	15.0	20.500033624935895	0	20.50004708324559	4	0.921300208196044	True
5	4	3	6	left	2	0.5	True	0	4	acc	15.0	17.5	23.00003566662781	0	23.000036666635424	3	1.1075694998726249	True
5	4	3	7	left	2	0.5	True	1	4	acc	17.5	20.0	25.50003383308649	0	25.500034833094105	4	0.7252344584558159	True
5	4	3	8	left	2	0.5	True	0	4	acc	20.0	22.5	28.000023916596547	0	28.000024874927476	3	1.1302712082397193	True
5	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	30.500034166732803	0	30.500035166740417	4	1.4925329585094005	True
5	4	3	10	left	2	0.5	True	0	4	acc	25.0	27.5	33.00003733322956	0	33.00003833323717	3	1.0652827501762658	True
5	4	3	11	left	2	0.5	True	0	4	acc	27.5	30.0	35.50003520818427	0	35.50003637489863	3	1.0362099166959524	True
6	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	113.00021983333863	0	113.00022083334623	3	1.0296385835390538	True
6	4	3	1	left	2	0.5	True	1	4	acc	2.5	5.0	115.50003808340988	0	115.50003908318467	4	1.2526718750596046	True
6	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	118.00004183338024	0	118.00005116686224	3	1.4578334998805076	True
6	4	3	3	left	2	0.5	True	1	8	acc	7.5	10.0	120.50003975001164	0	120.50004141684622	4	1.0035025416873395	True
6	4	3	4	left	2	0.5	True	1	8	acc	10.0	12.5	123.00005162507296	0	123.00005275011064	4	1.0939287499058992	True
6	4	3	5	left	2	0.5	True	1	8	acc	12.5	15.0	125.5000403332524	0	125.50004133326	4	0.7945959584321827	True
6	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	128.00003829179332	0	128.00003954186104	3	1.2772380001842976	True
6	4	3	7	left	2	0.5	True	1	4	acc	17.5	20.0	130.50004491675645	0	130.50004587508738	4	0.6256446663755924	True
6	4	3	8	left	2	0.5	True	1	8	acc	20.0	22.5	133.00003858329728	0	133.0000401667785	4	0.6836896669119596	True
6	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	135.500040916726	0	135.50005066674203	3	0.973469166783616	True
6	4	3	10	left	2	0.5	True	1	8	acc	25.0	27.5	138.00005187513307	0	138.00005283323117	4	1.4747618332039565	True
6	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	140.50003916677088	0	140.5000401251018	3	1.559351791627705	False
7	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	428.0002458752133	0	428.0002468749881	3	0.9838944999501108	True
7	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	430.5000658750069	0	430.50006687501445	3	1.529772249981761	True
7	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	433.0000600419007	0	433.000061375089	3	1.0673751248978078	True
7	4	3	3	left	2	0.5	True	1	4	acc	7.5	10.0	435.50007029180415	0	435.5000712501351	4	0.8959731250070035	True
7	4	3	4	left	2	0.5	True	0	4	acc	10.0	12.5	438.0000641669613	0	438.0000657918863	3	1.01836641645059	True
7	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	440.5000635834877	0	440.5000650836155	3	1.4314426251221448	True
7	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	443.0000588751864	0	443.0000689169392	3	1.4653455833904443	False
7	4	3	7	left	2	0.5	True	1	4	acc	17.5	20.0	445.5000595001038	0	445.5000689169392	4	0.8778760416898876	True
7	4	3	8	left	2	0.5	True	1	8	acc	20.0	22.5	448.0000603336375	0	448.00007912516594	4	1.0561253749765456	True
7	4	3	9	left	2	0.5	True	0	8	acc	22.5	25.0	450.500065833563	0	450.5000668335706	0		False
7	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	453.0000660836231	0	453.00006712507457	4	0.9346893336623908	True
7	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	455.5000670836307	0	455.5000680836383	3	1.6282818333711475	True
9	1	2	0	right	2	0.5	True	1	8	acc	0.0	2.5	183.00030533317477	0	183.00030633318238	1	1.4829770834185183	True
9	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	185.50008508306928	0	185.5000861249864	1	0.9775707917287946	True
9	1	2	2	right	2	0.5	True	1	8	acc	5.0	7.5	188.0000807917677	0	188.0000904998742	1	0.820111166452989	True
9	1	2	3	right	2	0.5	True	0	8	acc	7.5	10.0	190.5000858749263	0	190.5000869166106	1	1.9448345000855625	False
9	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	193.0000731665641	0	193.00008308328688	2	1.850787166506052	True
9	1	2	5	right	2	0.5	True	1	8	acc	12.5	15.0	195.50007549999282	0	195.50007654167712	1	0.7596147917211056	True
9	1	2	6	right	2	0.5	True	0	8	acc	15.0	17.5	198.00007591675967	0	198.00007687485777	2	1.5617493749596179	True
9	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	200.50008454173803	0	200.50008554174565	1	0.6548060001805425	True
9	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	203.00008741673082	0	203.0000884581823	2	1.392412249930203	True
9	1	2	9	right	2	0.5	True	0	4	acc	22.5	25.0	205.50007920828648	0	205.5000801666174	2	1.7150870831683278	True
9	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	208.00008758320473	0	208.0000885417685	2	1.6713208751752973	True
9	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	210.50008141668513	0	210.5000824581366	2	1.5329574581701308	True
