run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
3	1	2	left	0	2	right	hard	(4, 4)	3	3	[(1, 0), (1, 1), (2, 0), (3, 0), (0, 1), (2, 1), (3, 1), (2, 2), (1, 2)]	[(0, 0), (0, 2), (2, 3), (3, 0), (0, 1), (2, 1), (3, 1), (2, 2), (1, 2)]	[(1, 0), (1, 1), (2, 0)]	[(3, 0), (0, 1), (2, 1)]	[(3, 1), (2, 2), (1, 2)]	True	7	4	3	0.5	15.0	22.5	128.00002037500963	117	0.4062151666730642	1	1.179959791712463	True
3	1	2	left	0	3	right	hard	(4, 4)	3	3	[(3, 1), (2, 2), (0, 3), (3, 0), (1, 3), (1, 2), (2, 3), (1, 1), (2, 1)]	[(2, 0), (3, 3), (1, 0), (3, 0), (1, 3), (1, 2), (2, 3), (1, 1), (2, 1)]	[(3, 1), (2, 2), (0, 3)]	[(3, 0), (1, 3), (1, 2)]	[(2, 3), (1, 1), (2, 1)]	True	7	4	3	0.5	22.5	30.0	135.50001004152	124	0.2062680418603122	1	1.706316833384335	True
4	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 1), (0, 2), (1, 1), (1, 2), (0, 3), (1, 0)]	[(0, 1), (0, 2), (0, 0), (1, 3), (0, 3), (1, 0)]	[(0, 1), (0, 2)]	[(1, 1), (1, 2)]	[(0, 3), (1, 0)]	True	7	4	3	0.5	0.0	7.5	78.00021233316511	71	1.002942250110209	2	1.3383712915237993	True
4	1	2	right	1	1	right	easy	(3, 4)	2	3	[(1, 3), (1, 1), (2, 1), (2, 3), (0, 1), (1, 0)]	[(1, 3), (1, 1), (0, 3), (1, 2), (0, 1), (1, 0)]	[(1, 3), (1, 1)]	[(2, 1), (2, 3)]	[(0, 1), (1, 0)]	True	7	4	3	0.5	7.5	15.0	85.50002362509258	78	0.8028077501803637	2	1.1812567918095738	True
4	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 2), (1, 0), (0, 0), (0, 1), (2, 2), (0, 2), (1, 3), (2, 0), (2, 3)]	[(1, 2), (1, 0), (0, 0), (0, 3), (3, 0), (1, 1), (1, 3), (2, 0), (2, 3)]	[(1, 2), (1, 0), (0, 0)]	[(0, 1), (2, 2), (0, 2)]	[(1, 3), (2, 0), (2, 3)]	True	7	4	3	0.5	15.0	22.5	93.00001399987376	85	0.6029562500771135	1	1.5022792916279286	False
4	1	2	right	1	3	right	hard	(4, 4)	3	3	[(2, 0), (1, 1), (3, 3), (3, 0), (1, 2), (3, 2), (1, 3), (1, 0), (2, 1)]	[(2, 0), (1, 1), (3, 3), (2, 3), (3, 1), (2, 2), (1, 3), (1, 0), (2, 1)]	[(2, 0), (1, 1), (3, 3)]	[(3, 0), (1, 2), (3, 2)]	[(1, 3), (1, 0), (2, 1)]	True	7	4	3	0.5	22.5	30.0	100.50001633330248	92	0.4028093749657273	2	1.26428687479347	True
5	4	3	right	1	0	left	easy	(3, 4)	2	3	[(2, 2), (0, 3), (2, 1), (0, 2), (1, 2), (1, 3)]	[(2, 0), (1, 1), (2, 1), (0, 2), (1, 2), (1, 3)]	[(2, 2), (0, 3)]	[(2, 1), (0, 2)]	[(1, 2), (1, 3)]	True	7	4	3	0.5	0.0	7.5	78.00075424998067	71	1.0123385831248015	1	1.3179874999914318	False
5	4	3	left	0	1	left	easy	(3, 4)	2	3	[(0, 3), (2, 2), (2, 1), (2, 3), (1, 2), (2, 0)]	[(0, 2), (1, 1), (2, 1), (2, 3), (1, 2), (2, 0)]	[(0, 3), (2, 2)]	[(2, 1), (2, 3)]	[(1, 2), (2, 0)]	True	7	4	3	0.5	7.5	15.0	85.50004579150118	78	0.8117562083061785	3	1.357980833388865	False
5	4	3	right	1	2	left	hard	(4, 4)	3	3	[(0, 2), (0, 3), (1, 3), (1, 2), (2, 3), (0, 1), (2, 2), (1, 1), (3, 3)]	[(0, 0), (1, 0), (2, 1), (1, 2), (2, 3), (0, 1), (2, 2), (1, 1), (3, 3)]	[(0, 2), (0, 3), (1, 3)]	[(1, 2), (2, 3), (0, 1)]	[(2, 2), (1, 1), (3, 3)]	True	7	4	3	0.5	15.0	22.5	93.00005499995314	85	0.6116738750133663	4	0.8508980830665678	False
5	4	3	right	1	3	left	hard	(4, 4)	3	3	[(3, 1), (1, 3), (2, 2), (2, 3), (2, 1), (1, 2), (3, 3), (3, 2), (1, 1)]	[(3, 1), (1, 3), (2, 2), (2, 3), (2, 1), (1, 2), (0, 2), (2, 0), (0, 3)]	[(3, 1), (1, 3), (2, 2)]	[(2, 3), (2, 1), (1, 2)]	[(3, 3), (3, 2), (1, 1)]	True	7	4	3	0.5	22.5	30.0	100.5000454580877	92	0.4116945832502097	4	1.2589232914615422	False
