run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
2	1	2	6	right	2	0.5	True	0	4	acc	15.0	17.5	338.0000496248249	307	0.3090875416528433	2	1.1064311251975596	True
2	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	340.5000515417196	309	0.6101845831144601	1	1.021743166493252	True
2	1	2	8	right	2	0.5	True	0	8	acc	20.0	22.5	343.0000508748926	311	0.9100254168733954	2	0.95870945812203	True
2	1	2	9	right	2	0.5	True	0	4	acc	22.5	25.0	345.50004537496716	314	0.109992291778326	2	1.1756849167868495	True
2	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	348.00005366676487	316	0.4092411249876022	2	0.9964699167758226	True
2	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	350.5000537915621	318	0.7102884999476373	2	1.2487323749810455	True
3	1	2	0	right	2	0.5	True	0	8	acc	0.0	2.5	148.00022191670723	135	0.606655833311379	2	0.8676224581431597	True
3	1	2	1	right	2	0.5	True	0	4	acc	2.5	5.0	150.50003350013867	137	0.906042000046	2	0.9744117085356264	True
3	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	153.00003608339466	140	0.1063153331633657	1	0.8044796250760555	True
3	1	2	3	right	2	0.5	True	0	4	acc	7.5	10.0	155.50004179170355	142	0.406467083375901	2	0.6471008751541376	True
3	1	2	4	right	2	0.5	True	1	8	acc	10.0	12.5	158.0000325415749	144	0.7064852914772928	2	0.9960002081934364	False
3	1	2	5	right	2	0.5	True	1	4	acc	12.5	15.0	160.5000444999896	146	1.0039087084587663	1	0.6210063749458641	True
3	1	2	6	right	2	0.5	True	1	8	acc	15.0	17.5	163.00003891647793	149	0.2063377082813531	1	0.7594363749958575	True
3	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	165.50003754161298	151	0.5065386665519327	1	1.1254455836024135	True
3	1	2	8	right	2	0.5	True	1	4	acc	20.0	22.5	168.0000385416206	153	0.8064787082839757	2	1.7017080415971575	False
3	1	2	9	right	2	0.5	True	0	4	acc	22.5	25.0	170.50003504147753	156	0.0065962499938905	2	0.9262529166880996	True
3	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	173.0000437083654	158	0.3063201250042766	2	1.1003058750648052	True
3	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	175.50003766664304	160	0.6057684998959303	2	1.232455875026062	True
4	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	428.0002334164455	389	0.103535583242774	2	0.978361791698262	True
4	1	2	1	right	2	0.5	True	1	8	acc	2.5	5.0	430.5000232914462	391	0.4034333750605583	1	0.864615166792646	True
4	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	433.0000278749503	393	0.7033079168759286	2	0.8125055418349802	False
4	1	2	3	right	2	0.5	True	1	4	acc	7.5	10.0	435.50002854154445	395	1.0032724998891354	1	1.3875835000071677	True
4	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	438.0000322915148	398	0.2035211250185966	2	1.588367791613564	True
4	1	2	5	right	2	0.5	True	0	4	acc	12.5	15.0	440.5000320831314	400	0.5032959165982902	2	1.0977987083606422	True
4	1	2	6	right	2	0.5	True	0	8	acc	15.0	17.5	443.00002520834096	402	0.804099666653201	2	0.8798271249979734	True
4	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	445.5000347914174	405	0.0033844166900962	2	0.8616332083474845	True
4	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	448.00003245822154	407	0.3032949999906122	2	0.8081415835767984	True
4	1	2	9	right	2	0.5	True	1	8	acc	22.5	25.0	450.50003708316945	409	0.6031906665302813	1	1.0630778749473393	True
4	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	453.0000262083486	411	0.90318883350119	1	0.9736926250625402	False
4	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	455.5000354582444	414	0.103534874971956	2	1.2067110417410731	False
5	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	253.00022958312184	231	0.0121364998631179	3	0.9817529586143792	False
5	4	3	1	left	2	0.5	True	0	4	acc	2.5	5.0	255.50002599996515	233	0.311976124998182	3	0.8842426249757409	True
5	4	3	2	left	2	0.5	True	1	4	acc	5.0	7.5	258.00002912501805	235	0.6119445415679365	4	0.6372837915550917	True
5	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	260.5000359581318	237	0.91203120816499	3	1.1554900000337511	True
5	4	3	4	left	2	0.5	True	1	8	acc	10.0	12.5	263.00002933316864	240	0.1078937498386949	4	0.7358168750070035	True
5	4	3	5	left	2	0.5	True	0	8	acc	12.5	15.0	265.50003366637975	242	0.4120166667271405	3	1.0415164581499994	True
5	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	268.0000241664238	244	0.7120289166923612	3	1.2601637500338256	True
5	4	3	7	left	2	0.5	True	0	4	acc	17.5	20.0	270.50002425001003	246	1.0121428749989718	3	1.1175781667698177	True
5	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	273.00002541649155	249	0.2117512917611748	3	0.8573432499542832	False
5	4	3	9	left	2	0.5	True	1	4	acc	22.5	25.0	275.5000248749275	251	0.5119136250577867	4	0.7827207914087921	True
5	4	3	10	left	2	0.5	True	1	8	acc	25.0	27.5	278.000029416522	253	0.8118243750650436	4	0.6504542082548141	True
5	4	3	11	left	2	0.5	True	1	4	acc	27.5	30.0	280.50002412498	256	0.0119747081771492	4	0.5984511668793857	True
6	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	113.00024704169482	103	0.8037409998942167	3	1.4130896248389035	False
6	4	3	1	left	2	0.5	True	0	4	acc	2.5	5.0	115.50002416665666	106	0.0034721249248832	3	0.9399259998463094	True
6	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	118.000015999889	108	0.3036122915800661	3	0.7036542498972267	True
6	4	3	3	left	2	0.5	True	1	8	acc	7.5	10.0	120.50001187482847	110	0.6035944167524576	4	1.019806916359812	True
6	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	123.00001149997117	112	0.903254333185032	4	0.8395755835808814	True
6	4	3	5	left	2	0.5	True	0	8	acc	12.5	15.0	125.50002249982208	115	0.1008097501471638	3	0.6988669168204069	True
6	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	128.00002399994992	117	0.4036412499845028	3	0.9096991249825804	True
6	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	130.50002487492748	119	0.7036903749685735	3	1.10692779161036	True
6	4	3	8	left	2	0.5	True	1	8	acc	20.0	22.5	133.00002154172398	121	1.0037803330924362	3	1.853585541481152	False
6	4	3	9	left	2	0.5	True	1	4	acc	22.5	25.0	135.5000204166863	124	0.2037323750555515	4	1.5386428332421929	True
6	4	3	10	left	2	0.5	True	1	8	acc	25.0	27.5	138.00001158332452	126	0.5037991250865161	4	0.6723486667033285	True
6	4	3	11	left	2	0.5	True	0	4	acc	27.5	30.0	140.50002020830289	128	0.8037181249819696	3	1.0267501666676253	True
7	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	393.0003351250198	358	0.3041590414941311	3	0.8768917918205261	False
7	4	3	1	left	2	0.5	True	1	8	acc	2.5	5.0	395.5000235417392	360	0.6032344582490623	4	1.2156539168208838	True
7	4	3	2	left	2	0.5	True	1	4	acc	5.0	7.5	398.0000263750553	362	0.9034373748581856	4	0.903648333158344	True
7	4	3	3	left	2	0.5	True	1	4	acc	7.5	10.0	400.500028708484	365	0.1030390835367143	4	0.8358614998869598	True
7	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	403.0000194585882	367	0.4032295832876116	4	0.587717458140105	True
7	4	3	5	left	2	0.5	True	0	8	acc	12.5	15.0	405.5000285417773	369	0.6985521249007434	3	1.1017962917685509	True
7	4	3	6	left	2	0.5	True	1	4	acc	15.0	17.5	408.0000293336343	371	1.0030789168085903	4	0.7805909998714924	True
7	4	3	7	left	2	0.5	True	0	4	acc	17.5	20.0	410.50002475013025	374	0.2033380416687578	3	0.8097339998930693	True
7	4	3	8	left	2	0.5	True	0	8	acc	20.0	22.5	413.0000300419051	376	0.5032936665229499	3	1.2887509586289525	True
7	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	415.5000229584985	378	0.8033559168688953	3	1.339872500160709	True
7	4	3	10	left	2	0.5	True	0	4	acc	25.0	27.5	418.0000234167091	381	0.0030557084828615	3	1.3368400000035765	True
7	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	420.500020041829	383	0.3022774581331759	3	1.4437990416772664	True
8	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	428.00025758333504	390	0.1066312082111835	3	1.007056791568175	True
8	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	430.50003391643986	392	0.4064984165597707	3	1.251468833303079	True
8	4	3	2	left	2	0.5	True	1	8	acc	5.0	7.5	433.0000239582732	394	0.7064001667313278	4	1.7243082916829735	True
8	4	3	3	left	2	0.5	True	1	8	acc	7.5	10.0	435.5000232500024	396	1.0062627082224935	3	0.855429874965921	False
8	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	438.0000370414928	399	0.2063467914704233	3	1.5064295001793653	True
8	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	440.5000334582291	401	0.5062256250530481	3	1.1603799166623503	True
8	4	3	6	left	2	0.5	True	0	8	acc	15.0	17.5	443.0000277501531	403	0.8065386665984988	3	1.2053520414046943	True
8	4	3	7	left	2	0.5	True	1	4	acc	17.5	20.0	445.5000272083562	406	0.0062592499889433	4	0.5679879584349692	True
8	4	3	8	left	2	0.5	True	1	8	acc	20.0	22.5	448.00002358318307	408	0.3063518332783133	4	1.1101610001642257	True
8	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	450.50002904143184	410	0.6064850415568799	4	1.0570341665297749	True
8	4	3	10	left	2	0.5	True	0	4	acc	25.0	27.5	453.0000275832135	412	0.906471916474402	4	0.7711830832995474	False
8	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	455.50002625002526	415	0.1064955417532473	4	1.302287958562374	True
9	4	3	0	left	2	0.5	True	1	4	acc	0.0	2.5	78.00021495833062	71	1.0085716666653752	4	1.048194875009358	True
9	4	3	1	left	2	0.5	True	1	4	acc	2.5	5.0	80.50001887511462	74	0.208445583237335	4	0.442352041369304	True
9	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	83.00001708324999	76	0.5086021248716861	3	0.9665387915447354	True
9	4	3	3	left	2	0.5	True	1	8	acc	7.5	10.0	85.50002004182898	78	0.8086078749038279	3	0.9936466251965612	False
9	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	88.00001687509939	81	0.0086349167395383	4	0.63969916687347	True
9	4	3	5	left	2	0.5	True	1	8	acc	12.5	15.0	90.50002241670154	83	0.3085114166606217	4	0.6595890417229384	True
9	4	3	6	left	2	0.5	True	1	4	acc	15.0	17.5	93.00002050003968	85	0.6085111666470766	4	0.7885947918985039	True
9	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	95.50001545832492	87	0.9087755000218748	3	1.4794114583637563	True
9	4	3	8	left	2	0.5	True	0	8	acc	20.0	22.5	98.00001970818266	90	0.1086605000309646	3	1.4421761250123382	True
9	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	100.50001720828004	92	0.4100091666914522	3	1.1662767915986478	True
9	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	103.00001324992628	94	0.7087469999678433	4	0.7649475415237248	True
9	4	3	11	left	2	0.5	True	0	4	acc	27.5	30.0	105.50001512491144	96	1.0085336668416858	3	0.8106040833517909	True
10	4	3	0	left	2	0.5	True	1	4	acc	0.0	2.5	358.0002057501115	326	0.5029777081217617	3	1.1645530415698886	False
10	4	3	1	left	2	0.5	True	1	8	acc	2.5	5.0	360.50002479180694	328	0.8029560414142907	4	0.7918588335160166	True
10	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	363.0000212499872	331	0.0032525833230465	3	1.522632250096649	True
10	4	3	3	left	2	0.5	True	1	4	acc	7.5	10.0	365.5000194583554	333	0.3029478332027793	4	0.890944916754961	True
10	4	3	4	left	2	0.5	True	0	4	acc	10.0	12.5	368.0000300419051	335	0.6001134584657848	3	1.1623233335558325	True
10	4	3	5	left	2	0.5	True	1	8	acc	12.5	15.0	370.5000162082724	337	0.9025577499996872	3	0.8929630415514112	False
10	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	373.00002858322114	340	0.102214875165373	4	0.9847335831727831	True
10	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	375.5000222499948	342	0.4035505831707269	3	1.466657833661884	True
10	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	378.0000189167913	344	0.702794041717425	3	1.0601720833219588	False
10	4	3	9	left	2	0.5	True	1	4	acc	22.5	25.0	380.50002062506974	346	1.0036647918168455	3	1.1542930416762829	False
10	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	383.00002891686745	349	0.202823041472584	4	0.7907868332695216	True
10	4	3	11	left	2	0.5	True	0	4	acc	27.5	30.0	385.5000205000397	351	0.5027801669202745	3	0.944968291791156	True
11	4	3	0	left	2	0.5	True	0	8	acc	0.0	2.5	218.00024062488228	199	0.2209187084808945	3	1.3780425416771322	True
11	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	220.50001533306204	201	0.5205009165219963	3	1.4602034168783575	True
11	4	3	2	left	2	0.5	True	1	8	acc	5.0	7.5	223.000019375002	203	0.82070158328861	3	1.1980533332098275	False
11	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	225.50001224991863	206	0.020546666579321	3	1.0300542914774269	True
11	4	3	4	left	2	0.5	True	0	8	acc	10.0	12.5	228.00002404139377	208	0.3205263749696314	3	1.4259353333618492	True
11	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	230.50002183322795	210	0.6206765417009592	3	1.3408204168081284	True
11	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	233.00001758313735	212	0.9207739585544914	4	0.8290900415740907	True
11	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	235.50001941644587	215	0.1200974166858941	3	1.3520677080377936	True
11	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	238.00002070819028	217	0.4206384583376348	4	1.1187480832450092	True
11	4	3	9	left	2	0.5	True	1	8	acc	22.5	25.0	240.5000219163485	219	0.7153491666540504	4	0.9551747918594627	True
11	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	243.00001445808448	221	1.0206786666531116	4	0.6068153749220073	True
11	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	245.5000227082055	224	0.2206798333209008	3	1.264452625066042	True
12	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	253.0002145001199	231	0.0087922499515116	3	1.0103373751044271	False
12	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	255.5000179165509	233	0.3085373335052281	3	1.5320304580964148	True
12	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	258.0000185414683	235	0.608731625135988	3	1.2330621250439435	True
12	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	260.5000112915877	237	0.908821624936536	3	1.293298666831106	True
12	4	3	4	left	2	0.5	True	1	4	acc	10.0	12.5	263.00001941644587	240	0.1085113333538174	4	0.7719007083214819	True
12	4	3	5	left	2	0.5	True	1	4	acc	12.5	15.0	265.500013000099	242	0.4085666250903159	4	0.6603147913701832	True
12	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	268.00001741643064	244	0.7085108333267272	4	0.959441791754216	True
12	4	3	7	left	2	0.5	True	0	4	acc	17.5	20.0	270.5000199165661	246	1.008511166786775	3	1.10332095855847	True
12	4	3	8	left	2	0.5	True	1	8	acc	20.0	22.5	273.0000137500465	249	0.2084389165975153	4	1.4939535832963884	True
12	4	3	9	left	2	0.5	True	1	4	acc	22.5	25.0	275.5000253750477	251	0.5087910001166165	4	0.7059536667075008	True
12	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	278.0000120000914	253	0.8085137086454779	4	0.6010694999713451	True
12	4	3	11	left	2	0.5	True	1	8	acc	27.5	30.0	280.5000126664527	256	0.0086978750769048	4	1.0543136249762028	True
13	1	2	0	right	2	0.5	True	1	8	acc	0.0	2.5	428.0002258333843	390	0.1011692499741911	2	0.9632079165894538	False
13	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	430.5000263333786	392	0.4008931249845773	1	0.8633435415104032	True
13	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	433.00003070849925	394	0.700910791521892	1	0.898827166762203	True
13	1	2	3	right	2	0.5	True	0	8	acc	7.5	10.0	435.50003433343954	396	1.0011105833109468	2	1.690139208221808	True
13	1	2	4	right	2	0.5	True	0	4	acc	10.0	12.5	438.00002779159695	399	0.2011075832415372	2	1.3918697498738766	True
13	1	2	5	right	2	0.5	True	0	8	acc	12.5	15.0	440.5000269166194	401	0.501098291715607	2	1.9930538332555443	True
13	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	443.00003120838664	403	0.8009091250132769	1	0.7559386668726802	True
13	1	2	7	right	2	0.5	True	1	4	acc	17.5	20.0	445.5000271666795	406	0.0009508749935775	1	1.013295291690156	True
13	1	2	8	right	2	0.5	True	1	4	acc	20.0	22.5	448.0000308335293	408	0.3010565836448222	1	0.9400577500928192	True
13	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	450.50003583333455	410	0.6011465832125396	1	0.7090888335369527	True
13	1	2	10	right	2	0.5	True	1	8	acc	25.0	27.5	453.0000272083562	412	0.9010127082001418	1	0.6148917500395328	True
13	1	2	11	right	2	0.5	True	1	8	acc	27.5	30.0	455.5000272500329	415	0.1007212083786726	1	1.4770965001080183	True
14	1	2	0	right	2	0.5	True	1	4	acc	0.0	2.5	323.0002237500157	294	0.7030323748476803	1	0.8874267500359565	True
14	1	2	1	right	2	0.5	True	0	4	acc	2.5	5.0	325.50002674991265	296	1.0031455832067877	2	0.9275522499810904	True
14	1	2	2	right	2	0.5	True	0	4	acc	5.0	7.5	328.00002491660416	299	0.2030301669146865	2	0.9304125832859428	True
14	1	2	3	right	2	0.5	True	1	8	acc	7.5	10.0	330.5000254167244	301	0.5027087500784546	2	1.01050804159604	False
14	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	333.000019375002	303	0.803122166544199	2	1.503460249863565	True
14	1	2	5	right	2	0.5	True	1	4	acc	12.5	15.0	335.50002679158933	306	0.0030280414503067	2	0.955683416686952	False
14	1	2	6	right	2	0.5	True	0	4	acc	15.0	17.5	338.000021541724	308	0.3030219164211303	2	1.1924083749763668	True
14	1	2	7	right	2	0.5	True	1	4	acc	17.5	20.0	340.50002416665666	310	0.6031792082358152	1	0.8016165418084711	True
14	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	343.0000292917248	312	0.9031105833128096	2	1.205530625069514	True
14	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	345.5000245834235	315	0.1029266668483614	1	0.9786152916494756	True
14	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	348.0000254167244	317	0.4030207083560526	2	1.2514669166412205	True
14	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	350.50001850002445	319	0.7031291667371988	2	1.2386127500794828	True
15	1	2	0	right	2	0.5	True	0	8	acc	0.0	2.5	113.0002336250618	103	0.8018481251783669	2	1.5274624165613204	True
15	1	2	1	right	2	0.5	True	1	4	acc	2.5	5.0	115.50003116670996	106	0.0015503747854381	2	1.334407625021413	False
15	1	2	2	right	2	0.5	True	1	8	acc	5.0	7.5	118.000020458363	108	0.3017358332872391	1	0.9754950415808707	True
15	1	2	3	right	2	0.5	True	0	8	acc	7.5	10.0	120.5000331250485	110	0.601894750026986	2	1.0319037914741784	True
15	1	2	4	right	2	0.5	True	0	4	acc	10.0	12.5	123.00003524986096	112	0.901767166564241	2	1.0708628331776708	True
15	1	2	5	right	2	0.5	True	1	8	acc	12.5	15.0	125.50002833339386	115	0.101296791806817	1	1.2205717081669718	True
15	1	2	6	right	2	0.5	True	1	8	acc	15.0	17.5	128.00002229167148	117	0.4017491668928414	1	0.900734833208844	True
15	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	130.5000262085814	119	0.70181570854038	2	1.3077846667729318	False
15	1	2	8	right	2	0.5	True	1	4	acc	20.0	22.5	133.00002158340067	121	1.0019549168646336	1	0.7048502082470804	True
15	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	135.50003137486055	124	0.201200166484341	1	0.638934041839093	True
15	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	138.00002987496555	126	0.5015802916605026	2	1.1945158748421818	True
15	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	140.50002895854414	128	0.8015960836783051	1	0.6955856247805059	True
16	1	2	0	right	2	0.5	True	1	4	acc	0.0	2.5	8.000221833586693	8	0.30161066679283977	2	0.8375815418548882	False
16	1	2	1	right	2	0.5	True	0	4	acc	2.5	5.0	10.500019375002012	10	0.6012728335335851	2	0.9058907500002533	True
16	1	2	2	right	2	0.5	True	1	4	acc	5.0	7.5	13.000009333482012	12	0.9014182081446052	1	0.742773124948144	True
16	1	2	3	right	2	0.5	True	1	8	acc	7.5	10.0	15.500011583557352	15	0.10145441652275622	1	1.5817272500135005	True
16	1	2	4	right	2	0.5	True	1	8	acc	10.0	12.5	18.00001004175283	17	0.4016673748847097	1	0.9145703334361315	True
16	1	2	5	right	2	0.5	True	0	4	acc	12.5	15.0	20.500013958429918	19	0.7015431250911206	2	1.2739113750867546	True
16	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	23.000016333535314	21	1.001344250049442	1	1.4055616667028517	True
16	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	25.500009125098586	24	0.202064375160262	1	0.7828295414801687	True
16	1	2	8	right	2	0.5	True	0	8	acc	20.0	22.5	28.00001791678369	26	0.5014304167125374	2	1.5856506249401718	True
16	1	2	9	right	2	0.5	True	0	4	acc	22.5	25.0	30.500013791723177	28	0.8015850000083447	2	1.0787202082574368	True
16	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	33.00005245860666	31	0.0014978749677538872	2	1.1926054167561233	True
16	1	2	11	right	2	0.5	True	0	4	acc	27.5	30.0	35.50002199993469	33	0.3015211666934192	2	1.3078358748462051	True
