run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	change_type	change_time	position_change	change_to	stim_original	stim_final	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct	rt
6	1	2	3	4	4	unimanual	3.25	0.5	True					4 3 1 2 1 4	4 3 1 2 1 4	15.0	18.75	373.0006750416942	340	0.1037414164748042	1.0	0.4436993958273281
6	1	2	3	4	5	unimanual	3.25	0.5	True	second_horizon	20.38	5.0	4.0	4 2 1 2 1 2	4 2 1 2 4 2	18.75	22.5	376.7507371248212	343	0.5539225414395332	0.8333333333333334	0.4937331041631599
6	1	2	3	4	6	unimanual	3.25	0.5	True					3 2 1 4 3 2	3 2 1 4 3 2	22.5	26.25	380.500577791594	346	1.003186416812241	1.0	0.4947096944476167
6	1	2	3	4	7	unimanual	3.25	0.5	True	first_horizon	26.79	2.0	4.0	2 1 3 1 3 2	2 4 3 1 3 2	26.25	30.0	384.2507344165351	350	0.3536308750044554	0.6666666666666666	0.578061049990356
7	1	2	3	4	0	unimanual	3.25	0.5	True	first_horizon	2.71	6.0	4.0	4 2 4 3 1 3	4 2 4 3 1 4	0.0	3.75	43.00083174998872	40	0.1036502500064671	0.8333333333333334	0.4490519027846555
7	1	2	3	4	1	unimanual	3.25	0.5	True					2 4 1 3 4 2	2 4 1 3 4 2	3.75	7.5	46.75061075016856	43	0.553346874890849	1.0	0.5336124444535623
7	1	2	3	4	2	unimanual	3.25	0.5	True	second_horizon	8.04	3.0	2.0	4 1 4 3 4 2	4 1 2 3 4 2	7.5	11.25	50.50063050002791	46	1.0034876249264926	1.0	0.403746833326295
7	1	2	3	4	3	unimanual	3.25	0.5	True					1 3 2 1 2 4	1 3 2 1 2 4	11.25	15.0	54.25070700002834	50	0.3535054998937994	1.0	0.5225567291878784
7	1	2	3	4	4	unimanual	3.25	0.5	True					4 1 4 1 3 4	4 1 4 1 3 4	15.0	18.75	58.000815000152215	53	0.7973083751276135	0.8333333333333334	0.3731367361033335
7	1	2	3	4	5	unimanual	3.25	0.5	True					1 2 4 3 2 1	1 2 4 3 2 1	18.75	22.5	61.75072883348912	57	0.153102166717872	1.0	0.4143305555529271
7	1	2	3	4	6	unimanual	3.25	0.5	True	first_horizon	23.04	2.0	4.0	3 1 2 4 2 3	3 4 2 4 2 3	22.5	26.25	65.50060895853676	60	0.6026901667937636	0.3333333333333333	0.716668447945267
7	1	2	3	4	7	unimanual	3.25	0.5	True	first_horizon	26.79	2.0	2.0	4 3 4 2 3 2	4 2 4 2 3 2	26.25	30.0	69.25067508360371	63	1.054269541753456	0.8333333333333334	0.4453967430939277
8	1	2	3	4	0	unimanual	3.25	0.5	True					3 2 1 4 3 1	3 2 1 4 3 1	0.0	3.75	8.000855083344504	8	0.30553879169747233	0.16666666666666666	0.9453596388145039
8	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	5.92	6.0	4.0	2 3 2 4 2 3	2 3 2 4 2 4	3.75	7.5	11.75063058338128	11	0.7554198331199586	0.16666666666666666	1.025005861185491
8	1	2	3	4	2	unimanual	3.25	0.5	True					3 2 4 1 3 1	3 2 4 1 3 1	7.5	11.25	15.50064191664569	15	0.10539733339101076	0.6666666666666666	0.6134306833148002
8	1	2	3	4	3	unimanual	3.25	0.5	True					1 4 2 3 2 3	1 4 2 3 2 3	11.25	15.0	19.250589708331972	18	0.5563077917322516	1.0	0.4379576527280733
8	1	2	3	4	4	unimanual	3.25	0.5	True					1 3 4 1 2 1	1 3 4 1 2 1	15.0	18.75	23.00056591653265	21	1.0054438335355371	1.0	0.36654992362794775
8	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	20.38	4.0	2.0	2 3 1 4 1 3	2 3 1 2 1 3	18.75	22.5	26.75065895821899	25	0.35518654179759324	0.8333333333333334	0.43051007638374966
8	1	2	3	4	6	unimanual	3.25	0.5	True	second_horizon	23.04	3.0	1.0	1 2 3 4 1 3	1 2 1 4 1 3	22.5	26.25	30.50053866649978	28	0.8053638332057744	0.3333333333333333	0.4398523333016783
8	1	2	3	4	7	unimanual	3.25	0.5	True	first_horizon	28.96	6.0	1.0	4 3 4 1 4 2	4 3 4 1 4 1	26.25	30.0	34.250609250040725	32	0.155423833290115	0.8333333333333334	0.5847297000233084
