run_num	trial_num	trial_dur	iti_dur	display_trial_feedback	trial_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time
3	8	1	0	False	right	8	9	51.27457291656174	47	0.6808824585750699
3	9	1	0	False	left	9	10	52.30785862519406	48	0.6139563333708793
3	10	1	0	False	right	10	11	53.34142958326265	49	0.5474977085832506
3	11	1	0	False	left	11	12	54.374801291618496	50	0.4809884582646191
3	12	1	0	False	right	12	13	55.407732375198975	51	0.4138423749245703
3	13	1	0	False	left	13	14	56.44113020831719	52	0.3469678750261664
3	14	1	0	False	right	14	15	57.47443662513979	53	0.2803479167632758
3	15	1	0	False	left	15	16	58.50781183340587	54	0.2138572500552982
3	16	1	0	False	right	16	17	59.541302875149995	55	0.1471999168861657
3	17	1	0	False	left	17	18	60.57443283335306	56	0.0783805416431278
3	18	1	0	False	right	18	19	61.60801537497901	56	1.1119630415923891
3	19	1	0	False	left	19	20	62.641220833407715	57	1.0475132500287143
3	20	1	0	False	right	20	21	63.674744833260775	58	0.9808772085234524
3	21	1	0	False	left	21	22	64.7079419165384	59	0.9141477500088512
3	22	1	0	False	right	22	23	65.74120987509377	60	0.8474068751093
3	23	1	0	False	left	23	24	66.77448266651481	61	0.7825111667625606
3	24	1	0	False	right	24	25	67.80788762518205	62	0.7151170414872468
3	25	1	0	False	left	25	26	68.84118666662835	63	0.6475139581598341
3	26	1	0	False	right	26	27	69.87445216649212	64	0.5807509163860232
3	27	1	0	False	left	27	28	70.90786841651425	65	0.5142012499272823
3	28	1	0	False	right	28	29	71.94114683335647	66	0.4472931665368378
3	29	1	0	False	left	29	30	72.9746142916847	67	0.3809440415352583
4	0	1	0	False	right	0	1	253.0003095832653	230	0.0044810832478106
4	1	1	0	False	left	1	2	254.03191466652788	230	1.036086291540414
4	2	1	0	False	right	2	3	255.06541091646068	231	0.9683187084738164
4	3	1	0	False	left	3	4	256.09874487505294	232	0.9018206249456852
4	4	1	0	False	right	4	5	257.1320799998939	233	0.8348210833501071
4	5	1	0	False	left	5	6	258.1654094583355	234	0.7684575419407338
4	6	1	0	False	right	6	7	259.1986864581704	235	0.7017250419594347
4	7	1	0	False	left	7	8	260.23209754144773	236	0.6349598749075085
4	8	1	0	False	right	8	9	261.2652733332943	237	0.5682540831621736
4	9	1	0	False	left	9	10	262.29886441654526	238	0.5017799583729357
4	10	1	0	False	right	10	11	263.33209525002167	239	0.4351416667923331
4	11	1	0	False	left	11	12	264.3654216665309	240	0.3674948331899941
4	12	1	0	False	right	12	13	265.3987298333086	241	0.3032172499224543
4	13	1	0	False	left	13	14	266.4319016665686	242	0.2348972084000706
4	14	1	0	False	right	14	15	267.46536133321933	243	0.1683269999921322
4	15	1	0	False	left	15	16	268.4986345414072	244	0.1017428750637918
4	16	1	0	False	right	16	17	269.53204366657883	245	0.0350260415580123
4	17	1	0	False	left	17	18	270.5653716248926	245	1.0683540415484458
4	18	1	0	False	right	18	19	271.5987547915429	246	1.0016459585167468
4	19	1	0	False	left	19	20	272.6322385831736	247	0.9352123336866498
4	20	1	0	False	right	20	21	273.66563979140483	248	0.8687256250996143
4	21	1	0	False	left	21	22	274.698648708174	249	0.7903627916239202
4	22	1	0	False	right	22	23	275.73196991649456	250	0.7352008749730885
4	23	1	0	False	left	23	24	276.76540024997666	251	0.6685047082137316
4	24	1	0	False	right	24	25	277.79882283322513	252	0.601717249955982
4	25	1	0	False	left	25	26	278.8319583332632	253	0.5350592914037406
4	26	1	0	False	right	26	27	279.8652954583522	254	0.4684395000804215
4	27	1	0	False	left	27	28	280.8987430832349	255	0.4019870418123901
4	28	1	0	False	right	28	29	281.93198095820844	256	0.3350527500733733
4	29	1	0	False	left	29	30	282.9656239999458	257	0.2687850000802427
5	0	1	0	False	right	0	1	393.0002687498927	358	0.3123446668032557
5	1	1	0	False	left	1	2	394.0373862499837	359	0.2494009581860155
5	2	1	0	False	right	2	3	395.07056308328174	360	0.1826425415929407
5	3	1	0	False	left	3	4	396.1040609581396	361	0.116006749914959
5	4	1	0	False	right	4	5	397.1375866665039	362	0.0489105000160634
5	5	1	0	False	left	5	6	398.1708653331734	362	1.0821891666855663
5	6	1	0	False	right	6	7	399.2040563749615	363	1.0134655830916015
5	7	1	0	False	left	7	8	400.2373227914795	364	0.9493950416799636
5	8	1	0	False	right	8	9	401.2707606663462	365	0.8818845001515001
5	9	1	0	False	left	9	10	402.3041220831219	366	0.8130217499565333
5	10	1	0	False	right	10	11	403.3373789999168	367	0.7493752082809806
5	11	1	0	False	left	11	12	404.37069791648537	368	0.6826353333890438
5	12	1	0	False	right	12	13	405.4041870413348	369	0.6161707085557282
5	13	1	0	False	left	13	14	406.4373419582844	370	0.5484939585439861
5	14	1	0	False	right	14	15	407.4706329582259	371	0.4823704168666154
5	15	1	0	False	left	15	16	408.504248958081	372	0.4162678748834878
5	16	1	0	False	right	16	17	409.53722841641866	373	0.3493433750700205
5	17	1	0	False	left	17	18	410.5706897082273	374	0.2826896668411791
5	18	1	0	False	right	18	19	411.60399700002745	375	0.2155832087155431
5	19	1	0	False	left	19	20	412.6372522499878	376	0.1493117499630898
5	20	1	0	False	right	20	21	413.6707061249763	377	0.0827301249373704
5	21	1	0	False	left	21	22	414.703814458102	377	1.1158384166192263
5	22	1	0	False	right	22	23	415.7373200415168	378	1.048255666624755
5	23	1	0	False	left	23	24	416.7707800413482	379	0.9828059165738524
5	24	1	0	False	right	24	25	417.8038326664828	380	0.9158080415800214
5	25	1	0	False	left	25	26	418.8374771664385	381	0.8496746250893921
5	26	1	0	False	right	26	27	419.87071512499824	382	0.7817653750535101
5	27	1	0	False	left	27	28	420.9040232498664	383	0.7151615833863616
5	28	1	0	False	right	28	29	421.9373679582495	384	0.6494805414695293
5	29	1	0	False	left	29	30	422.97066441643983	385	0.581756041618064
6	0	1	0	False	right	0	1	288.0003035834525	262	0.9039766665082424
6	1	1	0	False	left	1	2	289.02821424999274	263	0.8320577915292233
6	2	1	0	False	right	2	3	290.0615728748962	264	0.7641223336104304
6	3	1	0	False	left	3	4	291.09510591672733	265	0.6976139585021883
6	4	1	0	False	right	4	5	292.12822199985385	266	0.6319646665360779
6	5	1	0	False	left	5	6	293.16171758342534	267	0.5642868750728667
6	6	1	0	False	right	6	7	294.1949270416517	268	0.4977233749814331
6	7	1	0	False	left	7	8	295.2284194165841	269	0.4321830833796412
6	8	1	0	False	right	8	9	296.26153933349997	270	0.3652894999831915
6	9	1	0	False	left	9	10	297.29495770833455	271	0.2976769166998565
6	10	1	0	False	right	10	11	298.3284354584757	272	0.2309828749857843
6	11	1	0	False	left	11	12	299.3615034997929	273	0.1652546250261366
6	12	1	0	False	right	12	13	300.39482524991035	274	0.0985655831173062
6	13	1	0	False	left	13	14	301.4282029166352	275	0.0318053748924285
6	14	1	0	False	right	14	15	302.46167774987407	275	1.0652802917174995
6	15	1	0	False	left	15	16	303.4949944166001	276	0.9983525418210776
6	16	1	0	False	right	16	17	304.52830762485974	277	0.93099791649729
6	17	1	0	False	left	17	18	305.561726416694	278	0.865479625063017
6	18	1	0	False	right	18	19	306.5950780834537	279	0.7987417499534786
6	19	1	0	False	left	19	20	307.6285272084642	280	0.7322582085616887
6	20	1	0	False	right	20	21	308.66158970841207	281	0.664462500018999
6	21	1	0	False	left	21	22	309.69495320832357	282	0.5986399580724537
6	22	1	0	False	right	22	23	310.72816470847465	283	0.5308549166657031
6	23	1	0	False	left	23	24	311.76149895833805	284	0.4639728332404047
6	24	1	0	False	right	24	25	312.7950755835045	285	0.3977732914499938
6	25	1	0	False	left	25	26	313.8283784582745	286	0.3310894584283232
6	26	1	0	False	right	26	27	314.86188433342613	287	0.2646657081786543
6	27	1	0	False	left	27	28	315.89492199989036	288	0.1976254165638238
6	28	1	0	False	right	28	29	316.9285147499759	289	0.1312627501320094
6	29	1	0	False	left	29	30	317.96175320842303	290	0.064514874946326
7	0	1	0	False	right	0	1	358.0006769169122	326	0.5036363331601024
7	1	1	0	False	left	1	2	359.0308952918276	327	0.4340224165935069
7	2	1	0	False	right	2	3	360.06436741678044	328	0.3674965831451118
7	3	1	0	False	left	3	4	361.09758712514304	329	0.3005739166401326
7	4	1	0	False	right	4	5	362.13091487507336	330	0.2340758335776627
7	5	1	0	False	left	5	6	363.1640564168338	331	0.1671925417613238
7	6	1	0	False	right	6	7	364.19756800006144	332	0.1009090831503272
7	7	1	0	False	left	7	8	365.2307373336516	333	0.0356572500895708
7	8	1	0	False	right	8	9	366.2641633336898	333	1.069083249894902
7	9	1	0	False	left	9	10	367.2975803336594	334	1.0004934582393616
7	10	1	0	False	right	10	11	368.3311390834861	335	0.9338147917296736
7	11	1	0	False	left	11	12	369.3642377085053	336	0.8686184999532998
7	12	1	0	False	right	12	13	370.39758537500165	337	0.7999763332773
7	13	1	0	False	left	13	14	371.43082975014113	338	0.7335495834704489
7	14	1	0	False	right	14	15	372.4640420835931	339	0.6668324999045581
7	15	1	0	False	left	15	16	373.4975043334998	340	0.6004190833773464
7	16	1	0	False	right	16	17	374.5308906249702	341	0.5339129164349288
7	17	1	0	False	left	17	18	375.564031166723	342	0.4668812500312924
7	18	1	0	False	right	18	19	376.59739770856686	343	0.4006677914876491
7	19	1	0	False	left	19	20	377.630996625172	344	0.3340425416827202
7	20	1	0	False	right	20	21	378.66448233346455	345	0.2674986249767244
7	21	1	0	False	left	21	22	379.6975956251845	346	0.2007844583131373
7	22	1	0	False	right	22	23	380.7308754168917	347	0.133844333468005
7	23	1	0	False	left	23	24	381.7641366668977	348	0.0670049998443573
7	24	1	0	False	right	24	25	382.7980120417196	348	1.1008804584853351
7	25	1	0	False	left	25	26	383.83102783351205	349	1.034173708409071
7	26	1	0	False	right	26	27	384.8641115836799	350	0.9671551249921322
7	27	1	0	False	left	27	28	385.89765699999407	351	0.9009379998315126
7	28	1	0	False	right	28	29	386.9310857085511	352	0.8343085001688451
7	29	1	0	False	left	29	30	387.9643729168456	353	0.7675889167003334
8	0	1	0	False	right	0	1	148.00025191647	135	0.6050170417875051
8	1	1	0	False	left	1	2	149.02969891647808	136	0.5346277081407607
8	2	1	0	False	right	2	3	150.06286354153417	137	0.4673259586561471
8	3	1	0	False	left	3	4	151.0961642083712	138	0.400934083154425
8	4	1	0	False	right	4	5	152.12965600006282	139	0.3343527084216475
8	5	1	0	False	left	5	6	153.16298754164018	140	0.2677446666639298
8	6	1	0	False	right	6	7	154.1963315831963	141	0.2012034168001264
8	7	1	0	False	left	7	8	155.2296519165393	142	0.1345340413972735
8	8	1	0	False	right	8	9	156.26304650004022	143	0.0677654999308288
8	9	1	0	False	left	9	10	157.29627458332106	143	1.1009935832116753
8	10	1	0	False	right	10	11	158.3299235831946	144	1.0346889167558402
8	11	1	0	False	left	11	12	159.36295570828952	145	0.9675797915551811
8	12	1	0	False	right	12	13	160.39624079153873	146	0.901047833263874
8	13	1	0	False	left	13	14	161.429797666613	147	0.8346418750006706
8	14	1	0	False	right	14	15	162.4629785832949	148	0.7677770832087845
8	15	1	0	False	left	15	16	163.4963971665129	149	0.7012606249190867
8	16	1	0	False	right	16	17	164.5296181666199	150	0.6342380414716899
8	17	1	0	False	left	17	18	165.56286087515764	151	0.567733166506514
8	18	1	0	False	right	18	19	166.5961519582197	152	0.5010169167071581
8	19	1	0	False	left	19	20	167.62973583326675	153	0.4344025833997875
8	20	1	0	False	right	20	21	168.66279816650786	154	0.3675437914207577
8	21	1	0	False	left	21	22	169.69621762493625	155	0.3010127083398402
8	22	1	0	False	right	22	23	170.72956416662782	156	0.2353078334126621
8	23	1	0	False	left	23	24	171.76299550011754	157	0.1676087086088955
8	24	1	0	False	right	24	25	172.79635095829144	158	0.1013655415736138
8	25	1	0	False	left	25	26	173.8294605833944	159	0.0341983332764357
8	26	1	0	False	right	26	27	174.86287391651422	159	1.0676115832757205
8	27	1	0	False	left	27	28	175.89613983337767	160	1.0009426665492356
8	28	1	0	False	right	28	29	176.92983762500808	161	0.9345899999607354
8	29	1	0	False	left	29	30	177.96306479163468	162	0.867900500074029
9	0	1	0	False	right	0	1	183.00028791674413	167	0.4088171669282019
9	1	1	0	False	left	1	2	184.0309275833424	168	0.3391574583947658
9	2	1	0	False	right	2	3	185.06420283322225	169	0.2722087083384394
9	3	1	0	False	left	3	4	186.0975516249891	170	0.2061011667829007
9	4	1	0	False	right	4	5	187.13083362509497	171	0.1391717500519007
9	5	1	0	False	left	5	6	188.16441454179585	172	0.0729595418088138
9	6	1	0	False	right	6	7	189.1974503332749	172	1.1059952499344945
9	7	1	0	False	left	7	8	190.23090845835395	173	1.0392283748369664
9	8	1	0	False	right	8	9	191.26412900001745	174	0.9725402500480412
9	9	1	0	False	left	9	10	192.29755425010808	175	0.9059254582971334
9	10	1	0	False	right	10	11	193.3308292082511	176	0.8393179164268076
9	11	1	0	False	left	11	12	194.36421054182577	177	0.7725557500962168
9	12	1	0	False	right	12	13	195.3975738750305	178	0.7061557916458696
9	13	1	0	False	left	13	14	196.4309516667854	179	0.6394132501445711
9	14	1	0	False	right	14	15	197.46423449995928	180	0.5724897915497422
9	15	1	0	False	left	15	16	198.49766412493773	181	0.5062762498855591
9	16	1	0	False	right	16	17	199.5308905418497	182	0.4390617082826793
9	17	1	0	False	left	17	18	200.56419495819137	183	0.3727396663744002
9	18	1	0	False	right	18	19	201.59750758321024	184	0.3056262915488332
9	19	1	0	False	left	19	20	202.630822916748	185	0.2390893332194537
9	20	1	0	False	right	20	21	203.66432004165836	186	0.1728257916402071
9	21	1	0	False	left	21	22	204.69762091664597	187	0.1059460833203047
9	22	1	0	False	right	22	23	205.73087404179387	188	0.0389410415664315
9	23	1	0	False	left	23	24	206.7643303333316	188	1.0723974166903645
9	24	1	0	False	right	24	25	207.7975240831729	189	1.007278541335836
9	25	1	0	False	left	25	26	208.83112304168753	190	0.9395027081482112
9	26	1	0	False	right	26	27	209.86420083325356	191	0.8724451668094844
9	27	1	0	False	left	27	28	210.89766141679135	192	0.8062062500976026
9	28	1	0	False	right	28	29	211.9307980418671	193	0.7391767082735896
9	29	1	0	False	left	29	30	212.96415358316153	194	0.6726140833925456
10	0	1	0	False	right	0	1	148.0002347084228	135	0.6028630833607167
10	1	1	0	False	left	1	2	149.02838945831172	136	0.5310064998921007
10	2	1	0	False	right	2	3	150.06188466679305	137	0.4645067085511982
10	3	1	0	False	left	3	4	151.0951884582173	138	0.3977623749524355
10	4	1	0	False	right	4	5	152.1286969168577	139	0.3311471249908209
10	5	1	0	False	left	5	6	153.16200283332728	140	0.2646458332892507
10	6	1	0	False	right	6	7	154.19523666682653	141	0.1979918333236128
10	7	1	0	False	left	7	8	155.22855175007135	142	0.1312161250971257
10	8	1	0	False	right	8	9	156.2618171251379	143	0.0644019164610654
10	9	1	0	False	left	9	10	157.29505683341995	143	1.0976416249759495
10	10	1	0	False	right	10	11	158.32853766693734	144	1.0298094167374074
10	11	1	0	False	left	11	12	159.36194587498903	145	0.9642117917537688
10	12	1	0	False	right	12	13	160.39516504178755	146	0.8978026248514652
10	13	1	0	False	left	13	14	161.42843208322302	147	0.8311026666779071
10	14	1	0	False	right	14	15	162.46164395823143	148	0.7641800832934678
10	15	1	0	False	left	15	16	163.4952440832276	149	0.6978545417077839
10	16	1	0	False	right	16	17	164.5284687082749	150	0.6312001664191484
10	17	1	0	False	left	17	18	165.5618588333018	151	0.5643972915131599
10	18	1	0	False	right	18	19	166.59512225002982	152	0.497829083353281
10	19	1	0	False	left	19	20	167.62853387510404	153	0.4310294580645859
10	20	1	0	False	right	20	21	168.66189233330078	154	0.3644133750349283
10	21	1	0	False	left	21	22	169.69525991682897	155	0.2978236249182373
10	22	1	0	False	right	22	23	170.7285695001483	156	0.2312552083749324
10	23	1	0	False	left	23	24	171.76165608339943	157	0.1640099165961146
10	24	1	0	False	right	24	25	172.79502187506296	158	0.0976705416105687
10	25	1	0	False	left	25	26	173.82834870833904	159	0.0318334167823195
10	26	1	0	False	right	26	27	174.86189545830712	159	1.0653800000436604
10	27	1	0	False	left	27	28	175.8949509167578	160	0.9975177082233132
10	28	1	0	False	right	28	29	176.92839204194024	161	0.9310177916195244
10	29	1	0	False	left	29	30	177.96177408332005	162	0.8643509165849537
11	0	1	0	False	right	0	1	78.00028558308259	71	1.0206187500152737
11	1	1	0	False	left	1	2	79.0267687914893	72	0.9470361666753888
11	2	1	0	False	right	2	3	80.05989049980417	73	0.88036745833233
11	3	1	0	False	left	3	4	81.09323091642	74	0.8135324583854526
11	4	1	0	False	right	4	5	82.12653933325782	75	0.7466619163751602
11	5	1	0	False	left	5	6	83.16009366628714	76	0.679916333174333
11	6	1	0	False	right	6	7	84.19331429130398	77	0.6127455413807184
11	7	1	0	False	left	7	8	85.22654691641219	78	0.544820333365351
11	8	1	0	False	right	8	9	86.25990025000647	79	0.4803131250664592
11	9	1	0	False	left	9	10	87.29319574986584	80	0.4133292918559164
11	10	1	0	False	right	10	11	88.32654291647486	81	0.3469127917196601
11	11	1	0	False	left	11	12	89.35999404150061	82	0.2803603750653565
11	12	1	0	False	right	12	13	90.39302420825696	83	0.213830666616559
11	13	1	0	False	left	13	14	91.42653195816092	84	0.1467932916712016
11	14	1	0	False	right	14	15	92.45977883320302	85	0.0800637081265449
11	15	1	0	False	left	15	16	93.49320554127917	85	1.113490500021726
11	16	1	0	False	right	16	17	94.52644633315504	86	1.0474715000018475
11	17	1	0	False	left	17	18	95.5598642914556	87	0.9802020001225172
11	18	1	0	False	right	18	19	96.5932156248018	88	0.9135895832441748
11	19	1	0	False	left	19	20	97.62649570824578	89	0.8467132081277668
11	20	1	0	False	right	20	21	98.65981579129584	90	0.7801514167804271
11	21	1	0	False	left	21	22	99.69318224978632	91	0.7135014999657869
11	22	1	0	False	right	22	23	100.72639791644178	92	0.6467627501115203
11	23	1	0	False	left	23	24	101.75995308323763	93	0.5802590835373849
11	24	1	0	False	right	24	25	102.79312866646796	94	0.5134995833504945
11	25	1	0	False	left	25	26	103.82662566634826	95	0.4485204999800771
11	26	1	0	False	right	26	27	104.85987354139796	96	0.3800915000028908
11	27	1	0	False	left	27	28	105.89310216647571	97	0.3131782917771488
11	28	1	0	False	right	28	29	106.92646329128183	98	0.2464507918339222
11	29	1	0	False	left	29	30	107.95986329135484	99	0.1802249997854232
12	0	1	0	False	right	0	1	393.0002608750947	358	0.3090037086512893
12	1	1	0	False	left	1	2	394.0339024581481	359	0.24252187483944
12	2	1	0	False	right	2	3	395.0673233750276	360	0.1760569999460131
12	3	1	0	False	left	3	4	396.10069866641425	361	0.1089955414645373
12	4	1	0	False	right	4	5	397.1341268750839	362	0.0426426250487566
12	5	1	0	False	left	5	6	398.1675495414529	362	1.0760651668533685
12	6	1	0	False	right	6	7	399.2006737499032	363	1.009200458182022
12	7	1	0	False	left	7	8	400.2340310832951	364	0.9426855833735316
12	8	1	0	False	right	8	9	401.26731508318335	365	0.8759052916429937
12	9	1	0	False	left	9	10	402.3006997499615	366	0.8092859585303813
12	10	1	0	False	right	10	11	403.3339046665933	367	0.7425060833338648
12	11	1	0	False	left	11	12	404.36735858325846	368	0.6760819999035448
12	12	1	0	False	right	12	13	405.4005849999376	369	0.6091980000492185
12	13	1	0	False	left	13	14	406.434043916408	370	0.5427306250203401
12	14	1	0	False	right	14	15	407.4675349581521	371	0.4761771250050515
12	15	1	0	False	left	15	16	408.5006410414353	372	0.4093277500942349
12	16	1	0	False	right	16	17	409.5339616250712	373	0.3425569168757647
12	17	1	0	False	left	17	18	410.56727795815095	374	0.2759454164188355
12	18	1	0	False	right	18	19	411.6006298332941	375	0.2091122914571315
12	19	1	0	False	left	19	20	412.63389408332296	376	0.1425450418610125
12	20	1	0	False	right	20	21	413.66748891654424	377	0.0761901668738573
12	21	1	0	False	left	21	22	414.700748041505	377	1.1094493749551475
12	22	1	0	False	right	22	23	415.7339864165988	378	1.0426115000154823
12	23	1	0	False	left	23	24	416.76742862490937	379	0.9760058331303298
12	24	1	0	False	right	24	25	417.80087762488984	380	0.9094718331471086
12	25	1	0	False	left	25	26	418.8339917915873	381	0.8426747499033809
12	26	1	0	False	right	26	27	419.86745174997486	382	0.7758415418211371
12	27	1	0	False	left	27	28	420.9007365414873	383	0.7093561249785125
12	28	1	0	False	right	28	29	421.9340153750963	384	0.6426974583882838
12	29	1	0	False	left	29	30	422.9674577501137	385	0.5760825832840055
13	0	1	0	False	right	0	1	43.00022087502293	40	0.1011942501645535
13	1	1	0	False	left	1	2	44.0323620417621	41	0.033631291706115
13	2	1	0	False	right	2	3	45.06591424997896	41	1.067183458246291
13	3	1	0	False	left	3	4	46.0992287916597	42	1.0003137916792184
13	4	1	0	False	right	4	5	47.13257933338173	43	0.9337037501391025
13	5	1	0	False	left	5	6	48.16590362484567	44	0.8671948749106377
13	6	1	0	False	right	6	7	49.19902695855126	45	0.8003659581299871
13	7	1	0	False	left	7	8	50.23251533345319	46	0.7335400835145265
13	8	1	0	False	right	8	9	51.265762583352625	47	0.6670495416037738
13	9	1	0	False	left	9	10	52.2991474585142	48	0.6003156665246934
13	10	1	0	False	right	10	11	53.33253666665405	49	0.5345747082028538
13	11	1	0	False	left	11	12	54.36579979164526	50	0.4669742500409484
13	12	1	0	False	right	12	13	55.3990160417743	51	0.400230958359316
13	13	1	0	False	left	13	14	56.432477166643366	52	0.3334481250494718
13	14	1	0	False	right	14	15	57.465765916742384	53	0.2670420832000673
13	15	1	0	False	left	15	16	58.49901391658932	54	0.2002172917127609
13	16	1	0	False	right	16	17	59.53237949986942	55	0.1336814584210515
13	17	1	0	False	left	17	18	60.565767916617915	56	0.0670288749970495
13	18	1	0	False	right	18	19	61.59918154170737	56	1.1004424581769854
13	19	1	0	False	left	19	20	62.63250862504355	57	1.0347772499080747
13	20	1	0	False	right	20	21	63.66576258349232	58	0.966992208501324
13	21	1	0	False	left	21	22	64.69905541674234	59	0.9001774163916707
13	22	1	0	False	right	22	23	65.73239183332771	60	0.8336882500443608
13	23	1	0	False	left	23	24	66.76573479175568	61	0.7667211249936372
13	24	1	0	False	right	24	25	67.79913058341481	62	0.7002851667348295
13	25	1	0	False	left	25	26	68.83241191669367	63	0.6337827916722745
13	26	1	0	False	right	26	27	69.8656692916993	64	0.5669684582389891
13	27	1	0	False	left	27	28	70.8989575416781	65	0.5003213749732822
13	28	1	0	False	right	28	29	71.93232525000349	66	0.4335624582599848
13	29	1	0	False	left	29	30	72.96592062502168	67	0.3670196251478046
14	0	1	0	False	right	0	1	43.0002423748374	40	0.102535291807726
14	1	1	0	False	left	1	2	44.02984341676347	41	0.0322828332427889
14	2	1	0	False	right	2	3	45.06319033331238	41	1.065629791468382
14	3	1	0	False	left	3	4	46.09657504176721	42	0.9973549998831004
14	4	1	0	False	right	4	5	47.12994599994272	43	0.9322385417763144
14	5	1	0	False	left	5	6	48.1632920417469	44	0.8657648749649525
14	6	1	0	False	right	6	7	49.19668275001459	45	0.7988595000933856
14	7	1	0	False	left	7	8	50.22993341670371	46	0.7323396666906774
