run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
8	temp_deviant	temp_deviant	temp_deviant_23.tsv	5	38	73	38.00001104167313	0	38.00001208334288	1.0		70.72154800000135
8	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_23.tsv	5	73	108	73.00001108333527	0	73.00002062499698	1.0	1.1239351041622283	105.82222845833168
8	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_23.tsv	5	108	143	108.00001129167504	0	108.00002087499888	1.0	2.904722833336564	142.60353291667707
8	faux_pas	faux_pas	faux_pas_23.tsv	5	143	178	143.0000150416745	0	143.00001604166755	0.5	1.917457020834263	174.31628650000494
8	visual_search	visrchsml	visual_search_23.tsv	5	178	221	178.00001245833118	0	178.00002270833647	0.9166666666666666		211.4039883750083
9	action_observation	acva-acvk	action_observation_18.tsv	5	3	38	3.0000190416612895	0	3.000020624996978			37.16092650000064
9	faux_pas	faux_pas	faux_pas_18.tsv	5	38	73	38.00001420832996	0	38.000023583328584	0.5	2.452540416663396	70.29521849998855
9	visual_search	visrchsml	visual_search_18.tsv	5	73	108	73.00000766666199	0	73.00002566666808	1.0		106.2760074583348
9	spatial_navigation	spatialnav	spatial_navigation_18.tsv	5	108	143	108.00001666667232	0	108.0000347916648			143.0127293333353
9	tongue_movement	tongue	tongue_movement_18.tsv	5	143	178	143.01300824999635	0	143.01300991667085			178.81115670832514
9	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_18.tsv	5	178	213	178.81141404167283	0	178.81141562499397			213.00566891666676
9	verb_generation	vrbgn-wrdrd	verb_generation_18.tsv	5	213	248	213.0059387083311	0	213.0059402499901			247.51832512499823
9	rest	rest	rest_18.tsv	5	248	283	248.00001058333143	0	248.00001158332452			283.0007150416641
9	movie	mov	movie_18.tsv	5	283	318	283.0009946666687	0	283.0009963749908			318.0947750833293
9	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_18.tsv	5	318	353	318.09513324999716	0	318.09513445833	1.0	0.4018559123263306	352.5139688333293
9	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_18.tsv	5	353	388	353.0000139999902	0	353.00002349998977	1.0	0.8944991458301956	385.7207382083288
9	temp_deviant	temp_deviant	temp_deviant_18.tsv	5	388	423	388.0000075833232	0	388.00001691665966	1.0		420.5006596666644
9	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_18.tsv	5	423	466	423.00000991666457	0	423.0000124999933	1.0	2.19256416666758	456.1346466249961
10	verb_generation	vrbgn-wrdrd	verb_generation_17.tsv	5	3	38	3.0000111249973997	0	3.0000288750015898			37.52823637500114
10	movie	mov	movie_17.tsv	5	38	73	38.00001166666334	0	38.00001270833309			73.20979066667496
10	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_17.tsv	5	73	108	73.21016724999936	0	73.21016862500983	0.75	1.5866989791684318	105.95599862500967
10	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_17.tsv	5	108	143	108.00000441666634	0	108.00003054166154	0.9166666666666667	0.4283814137149117	142.510334708335
10	faux_pas	faux_pas	faux_pas_17.tsv	5	143	178	143.00001629166945	0	143.00001804166823	1.0	2.2888272708369186	175.41007308333064
10	action_observation	acva-acvk	action_observation_17.tsv	5	178	213	178.000007666662	0	178.0000175000023			212.21754845832766
10	temp_deviant	temp_deviant	temp_deviant_17.tsv	5	213	248	213.0000046250061	0	213.00002250001126	1.0		246.53121800000372
10	tongue_movement	tongue	tongue_movement_17.tsv	5	248	283	248.00001216666715	0	248.00003000001016			283.80639354167215
10	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_17.tsv	5	283	318	283.80664150000666	0	283.8066431250045	1.0	2.4354008124937536	315.83913312500226
10	spatial_navigation	spatialnav	spatial_navigation_17.tsv	5	318	353	318.00002033333294	0	318.0000381666614			353.01662591667264
10	visual_search	visrchsml	visual_search_17.tsv	5	353	388	353.01689975000045	0	353.01690154166135	0.9166666666666666		386.4671703333297
10	rest	rest	rest_17.tsv	5	388	423	388.0000148750114	0	388.0000326666632			423.0007098750066
10	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_17.tsv	5	423	466	423.0009876666736	0	423.00098933333356			458.00283387499803
