run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
6	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 1), (3, 0), (2, 0), (3, 1), (0, 1), (1, 0), (2, 1), (1, 2), (0, 2)]	[(1, 1), (3, 0), (2, 0), (2, 2), (1, 3), (0, 3), (2, 1), (1, 2), (0, 2)]	[(1, 1), (3, 0), (2, 0)]	[(3, 1), (0, 1), (1, 0)]	[(2, 1), (1, 2), (0, 2)]	True	7	4	3	0.5	15.0	22.5	163.00004475000603	0	163.00004566667485	2	1.3549517083301907	True
6	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 1), (1, 2), (3, 2), (1, 0), (3, 3), (3, 1), (3, 0), (1, 3), (0, 1)]	[(1, 1), (1, 2), (3, 2), (1, 0), (3, 3), (3, 1), (2, 2), (2, 1), (2, 3)]	[(1, 1), (1, 2), (3, 2)]	[(1, 0), (3, 3), (3, 1)]	[(3, 0), (1, 3), (0, 1)]	True	7	4	3	0.5	22.5	30.0	170.50003633333836	0	170.50004566667485	1	1.9723019583325367	True
7	1	2	right	1	0	right	easy	(3, 4)	2	3	[(2, 2), (1, 3), (0, 3), (1, 2), (2, 3), (2, 1)]	[(2, 2), (1, 3), (2, 0), (1, 1), (2, 3), (2, 1)]	[(2, 2), (1, 3)]	[(0, 3), (1, 2)]	[(2, 3), (2, 1)]	True	7	4	3	0.5	0.0	7.5	113.00015595833248	0	113.00015708332649	2	0.6223965833196416	True
7	1	2	left	0	1	right	easy	(3, 4)	2	3	[(2, 0), (1, 1), (2, 1), (1, 0), (0, 0), (2, 2)]	[(2, 0), (1, 1), (2, 1), (1, 0), (0, 1), (1, 2)]	[(2, 0), (1, 1)]	[(2, 1), (1, 0)]	[(0, 0), (2, 2)]	True	7	4	3	0.5	7.5	15.0	120.50002404167026	0	120.50002491666235	1	0.6154335000028368	True
7	1	2	left	0	2	right	hard	(4, 4)	3	3	[(0, 0), (1, 1), (1, 3), (2, 1), (2, 3), (1, 0), (0, 3), (2, 0), (1, 2)]	[(0, 0), (1, 1), (1, 3), (2, 1), (2, 3), (1, 0), (3, 3), (0, 1), (2, 2)]	[(0, 0), (1, 1), (1, 3)]	[(2, 1), (2, 3), (1, 0)]	[(0, 3), (2, 0), (1, 2)]	True	7	4	3	0.5	15.0	22.5	128.00003391665814	0	128.0000347916648	1	1.4083807499991965	True
7	1	2	right	1	3	right	hard	(4, 4)	3	3	[(2, 0), (2, 3), (3, 2), (3, 0), (3, 1), (3, 3), (1, 3), (2, 1), (2, 2)]	[(2, 0), (2, 3), (3, 2), (1, 1), (1, 2), (1, 0), (1, 3), (2, 1), (2, 2)]	[(2, 0), (2, 3), (3, 2)]	[(3, 0), (3, 1), (3, 3)]	[(1, 3), (2, 1), (2, 2)]	True	7	4	3	0.5	22.5	30.0	135.50003450000077	0	135.50003541666956	2	0.7878507916611852	True
8	1	2	left	0	0	right	easy	(3, 4)	2	3	[(0, 2), (0, 0), (0, 1), (0, 3), (1, 0), (1, 1)]	[(0, 2), (0, 0), (0, 1), (0, 3), (1, 3), (1, 2)]	[(0, 2), (0, 0)]	[(0, 1), (0, 3)]	[(1, 0), (1, 1)]	True	7	4	3	0.5	0.0	7.5	78.00015558334417	0	78.00015666667605	1	0.6530762083275476	True
8	1	2	right	1	1	right	easy	(3, 4)	2	3	[(1, 1), (1, 0), (1, 2), (2, 1), (1, 3), (0, 2)]	[(1, 1), (1, 0), (1, 2), (2, 1), (2, 2), (0, 0)]	[(1, 1), (1, 0)]	[(1, 2), (2, 1)]	[(1, 3), (0, 2)]	True	7	4	3	0.5	7.5	15.0	85.50003266667773	0	85.50003370833292	2	1.0461137916572625	True
8	1	2	left	0	2	right	hard	(4, 4)	3	3	[(1, 0), (3, 3), (1, 2), (3, 2), (0, 0), (0, 2), (2, 3), (2, 0), (0, 3)]	[(1, 0), (3, 3), (1, 2), (1, 3), (2, 2), (2, 1), (2, 3), (2, 0), (0, 3)]	[(1, 0), (3, 3), (1, 2)]	[(3, 2), (0, 0), (0, 2)]	[(2, 3), (2, 0), (0, 3)]	True	7	4	3	0.5	15.0	22.5	93.00002183334436	0	93.0000227499986	1	1.561756333336234	True
8	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 2), (3, 3), (1, 1), (0, 1), (0, 2), (1, 0), (2, 1), (2, 2), (2, 3)]	[(1, 2), (3, 3), (1, 1), (2, 0), (1, 3), (3, 1), (2, 1), (2, 2), (2, 3)]	[(1, 2), (3, 3), (1, 1)]	[(0, 1), (0, 2), (1, 0)]	[(2, 1), (2, 2), (2, 3)]	True	7	4	3	0.5	22.5	30.0	100.50001874999724	0	100.5000196666806	1	1.23479408332787	True
9	1	2	left	0	0	right	easy	(3, 4)	2	3	[(2, 3), (1, 3), (1, 2), (2, 2), (0, 3), (0, 2)]	[(0, 1), (1, 1), (1, 2), (2, 2), (0, 3), (0, 2)]	[(2, 3), (1, 3)]	[(1, 2), (2, 2)]	[(0, 3), (0, 2)]	True	7	4	3	0.5	0.0	7.5	358.00023208333005	0	358.000233041661	1	0.5894649999972899	True
9	1	2	right	1	1	right	easy	(3, 4)	2	3	[(0, 2), (2, 0), (0, 1), (2, 1), (1, 0), (1, 2)]	[(0, 2), (2, 0), (1, 1), (2, 2), (1, 0), (1, 2)]	[(0, 2), (2, 0)]	[(0, 1), (2, 1)]	[(1, 0), (1, 2)]	True	7	4	3	0.5	7.5	15.0	365.5000479166629	0	365.5000488333317	2	1.038649041656754	True
9	1	2	left	0	2	right	hard	(4, 4)	3	3	[(1, 0), (0, 2), (1, 2), (1, 3), (0, 0), (0, 1), (1, 1), (2, 2), (2, 0)]	[(1, 0), (0, 2), (1, 2), (3, 0), (0, 3), (2, 1), (1, 1), (2, 2), (2, 0)]	[(1, 0), (0, 2), (1, 2)]	[(1, 3), (0, 0), (0, 1)]	[(1, 1), (2, 2), (2, 0)]	True	7	4	3	0.5	15.0	22.5	373.0000451249944	0	373.0000460416631	1	0.8261542499967618	True
9	1	2	left	0	3	right	hard	(4, 4)	3	3	[(0, 1), (1, 2), (2, 1), (2, 2), (3, 1), (2, 0), (3, 0), (1, 0), (2, 3)]	[(0, 1), (1, 2), (2, 1), (1, 1), (0, 2), (1, 3), (3, 0), (1, 0), (2, 3)]	[(0, 1), (1, 2), (2, 1)]	[(2, 2), (3, 1), (2, 0)]	[(3, 0), (1, 0), (2, 3)]	True	7	4	3	0.5	22.5	30.0	380.5000489583326	0	380.50004983332474	1	1.123728291669977	True
10	4	3	right	1	0	left	easy	(3, 4)	2	3	[(1, 0), (2, 2), (0, 0), (1, 1), (1, 2), (2, 3)]	[(1, 0), (2, 2), (2, 0), (2, 1), (1, 2), (2, 3)]	[(1, 0), (2, 2)]	[(0, 0), (1, 1)]	[(1, 2), (2, 3)]	True	7	4	3	0.5	0.0	7.5	78.00022320833523	0	78.00022429166711	3	1.8675397083279677	True
10	4	3	left	0	1	left	easy	(3, 4)	2	3	[(2, 3), (2, 1), (1, 1), (1, 3), (0, 3), (2, 0)]	[(1, 0), (0, 1), (1, 1), (1, 3), (0, 3), (2, 0)]	[(2, 3), (2, 1)]	[(1, 1), (1, 3)]	[(0, 3), (2, 0)]	True	7	4	3	0.5	7.5	15.0	85.50004483333032	0	85.50004574999912	3	1.702474791673012	False
10	4	3	right	1	2	left	hard	(4, 4)	3	3	[(3, 1), (1, 2), (3, 3), (2, 2), (1, 3), (1, 1), (2, 1), (1, 0), (0, 1)]	[(2, 0), (0, 0), (3, 2), (2, 2), (1, 3), (1, 1), (2, 1), (1, 0), (0, 1)]	[(3, 1), (1, 2), (3, 3)]	[(2, 2), (1, 3), (1, 1)]	[(2, 1), (1, 0), (0, 1)]	True	7	4	3	0.5	15.0	22.5	93.00004058332706	0	93.00004987500142	3	1.4079455000028247	True
10	4	3	right	1	3	left	hard	(4, 4)	3	3	[(3, 3), (2, 1), (0, 0), (2, 2), (2, 0), (3, 1), (2, 3), (1, 0), (0, 1)]	[(3, 0), (1, 2), (1, 1), (2, 2), (2, 0), (3, 1), (2, 3), (1, 0), (0, 1)]	[(3, 3), (2, 1), (0, 0)]	[(2, 2), (2, 0), (3, 1)]	[(2, 3), (1, 0), (0, 1)]	True	7	4	3	0.5	22.5	30.0	100.50004387499939	0	100.50004483333032	3	1.3688359166699229	True
