run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
8	1	2	3	right	2	0.5	True	0	4	acc	7.5	10.0	190.5000364583393	0	190.5000373750081	2	1.009056833339855	True
8	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	193.00003520834431	0	193.00003616666072	2	0.7229364166705636	True
8	1	2	5	right	2	0.5	True	0	8	acc	12.5	15.0	195.5000348750036	0	195.50003574999573	2	1.1437636250047944	True
8	1	2	6	right	2	0.5	True	1	4	acc	15.0	17.5	198.00004587500007	0	198.0000467916689	1	0.7698434166813968	True
8	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	200.5000355000084	0	200.5000363750005	2	0.8549092499888502	False
8	1	2	8	right	2	0.5	True	1	4	acc	20.0	22.5	203.00003725000715	0	203.0000381666614	1	0.6884745416609803	True
8	1	2	9	right	2	0.5	True	0	4	acc	22.5	25.0	205.5000461666641	0	205.50004712499504	2	0.8113000000012107	True
8	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	208.00003762499543	0	208.00003850000212	2	0.8160579166724347	True
8	1	2	11	right	2	0.5	True	0	8	acc	27.5	30.0	210.50004374999844	0	210.50004466666724	2	0.8822747500089463	True
9	1	2	0	right	2	0.5	True	0	8	acc	0.0	2.5	78.00020324999059	0	78.0002042499982	2	1.0309553749975748	True
9	1	2	1	right	2	0.5	True	0	8	acc	2.5	5.0	80.50004770832311	0	80.50004895833263	2	0.9462786666845204	True
9	1	2	2	right	2	0.5	True	1	8	acc	5.0	7.5	83.00004649999028	0	83.00004745833576	1	0.7804609166632872	True
9	1	2	3	right	2	0.5	True	1	4	acc	7.5	10.0	85.50004283332964	0	85.50004383333726	1	1.1746358749951469	True
9	1	2	4	right	2	0.5	True	1	8	acc	10.0	12.5	88.00005295833398	0	88.00005395832704	1	0.6272760833380744	True
9	1	2	5	right	2	0.5	True	0	4	acc	12.5	15.0	90.50004137499492	0	90.50004233332584	2	0.6859697500040056	True
9	1	2	6	right	2	0.5	True	1	8	acc	15.0	17.5	93.0000530416728	0	93.00005399998918	1	0.7307470833475236	True
9	1	2	7	right	2	0.5	True	0	4	acc	17.5	20.0	95.50004041666398	0	95.50004133333276	2	0.8927873333304888	True
9	1	2	8	right	2	0.5	True	1	4	acc	20.0	22.5	98.00005083333237	0	98.0000518333254	1	0.6148446666629752	True
9	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	100.50004216666277	0	100.50004312499368	1	0.9319319583300968	True
9	1	2	10	right	2	0.5	True	0	4	acc	25.0	27.5	103.0000486249919	0	103.00004962499952	2	1.0059922083310084	True
9	1	2	11	right	2	0.5	True	1	4	acc	27.5	30.0	105.5000495416607	0	105.5000588749972	1	0.7464455416629789	True
10	4	3	0	left	2	0.5	True	1	8	acc	0.0	2.5	358.000217000008	0	358.0002180416632	4	0.8905991666542832	True
10	4	3	1	left	2	0.5	True	0	4	acc	2.5	5.0	360.5000487500074	0	360.5000580416672	3	0.8194920833338983	True
10	4	3	2	left	2	0.5	True	0	4	acc	5.0	7.5	363.0000490833336	0	363.0000500000024	3	0.797739375004312	True
10	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	365.50004233332584	0	365.5000432083325	3	0.7945861250045709	True
10	4	3	4	left	2	0.5	True	1	8	acc	10.0	12.5	368.00004854166764	0	368.00006633333396	4	0.847552999999607	True
10	4	3	5	left	2	0.5	True	0	8	acc	12.5	15.0	370.50004833332787	0	370.50004929167335	3	0.9694729583279695	True
10	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	373.00004420832556	0	373.0000534999999	3	0.9075448333314853	False
10	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	375.5000454999972	0	375.50004645832814	3	0.9842161666601896	True
10	4	3	8	left	2	0.5	True	0	4	acc	20.0	22.5	378.0000424583268	0	378.00004337501014	3	1.098583625003812	True
10	4	3	9	left	2	0.5	True	1	4	acc	22.5	25.0	380.50004441666533	0	380.5000453750108	4	0.8871686666680034	True
10	4	3	10	left	2	0.5	True	1	4	acc	25.0	27.5	383.00003791667405	0	383.00003879166616	4	0.8094626666570548	True
10	4	3	11	left	2	0.5	True	0	8	acc	27.5	30.0	385.5000443333265	0	385.500045291672	3	0.9423555000103079	True
