run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
1	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 3), (0, 0), (1, 0), (0, 1), (0, 3), (1, 2), (2, 3), (0, 2), (2, 0)]	[(1, 1), (2, 2), (2, 1), (0, 1), (0, 3), (1, 2), (2, 3), (0, 2), (2, 0)]	[(1, 3), (0, 0), (1, 0)]	[(0, 1), (0, 3), (1, 2)]	[(2, 3), (0, 2), (2, 0)]	True	7	4	3	0.5	22.5	30.0	27.500597333186303	0	27.500598291517235	1	1.3744614999741316	True
1	1	2	left	0	0	right	easy	(3, 4)	2	3	[(2, 0), (1, 0), (2, 1), (0, 0), (2, 2), (0, 1)]	[(2, 0), (1, 0), (1, 1), (1, 2), (2, 2), (0, 1)]	[(2, 0), (1, 0)]	[(2, 1), (0, 0)]	[(2, 2), (0, 1)]	True	7	4	3	0.5	0.0	7.5	285.00075120839756	0	285.0007522084052	1	1.4387278748909011	True
1	1	2	left	0	1	right	easy	(3, 4)	2	3	[(0, 0), (1, 0), (0, 1), (1, 1), (1, 2), (2, 1)]	[(0, 0), (1, 0), (0, 1), (1, 1), (0, 2), (2, 0)]	[(0, 0), (1, 0)]	[(0, 1), (1, 1)]	[(1, 2), (2, 1)]	True	7	4	3	0.5	7.5	15.0	292.50064774998464	0	292.50064870831557	1	1.15040404163301	True
1	1	2	right	1	2	right	hard	(4, 4)	3	3	[(2, 3), (3, 2), (1, 1), (2, 2), (1, 2), (3, 1), (0, 1), (3, 0), (2, 1)]	[(2, 3), (3, 2), (1, 1), (2, 2), (1, 2), (3, 1), (3, 3), (1, 3), (1, 0)]	[(2, 3), (3, 2), (1, 1)]	[(2, 2), (1, 2), (3, 1)]	[(0, 1), (3, 0), (2, 1)]	True	7	4	3	0.5	15.0	22.5	300.00092012505047	0	300.00092112494167	2	1.2759704584022984	True
1	1	2	right	1	3	right	hard	(4, 4)	3	3	[(2, 0), (0, 0), (0, 2), (1, 0), (3, 0), (2, 1), (2, 2), (3, 1), (0, 1)]	[(2, 0), (0, 0), (0, 2), (1, 0), (3, 0), (2, 1), (0, 3), (1, 1), (1, 2)]	[(2, 0), (0, 0), (0, 2)]	[(1, 0), (3, 0), (2, 1)]	[(2, 2), (3, 1), (0, 1)]	True	7	4	3	0.5	22.5	30.0	307.500634624972	0	307.5006356249796	1	1.930014624958858	False
1	1	2	left	0	0	right	easy	(3, 4)	2	3	[(2, 0), (1, 0), (2, 1), (0, 0), (2, 2), (0, 1)]	[(2, 0), (1, 0), (1, 1), (1, 2), (2, 2), (0, 1)]	[(2, 0), (1, 0)]	[(2, 1), (0, 0)]	[(2, 2), (0, 1)]	True	7	4	3	0.5	0.0	7.5	285.0010529999854	0	285.0010540416697	0		False
1	1	2	left	0	1	right	easy	(3, 4)	2	3	[(0, 0), (1, 0), (0, 1), (1, 1), (1, 2), (2, 1)]	[(0, 0), (1, 0), (0, 1), (1, 1), (0, 2), (2, 0)]	[(0, 0), (1, 0)]	[(0, 1), (1, 1)]	[(1, 2), (2, 1)]	True	7	4	3	0.5	7.5	15.0	292.50058299989905	0	292.50058399990667	0		False
1	1	2	right	1	2	right	hard	(4, 4)	3	3	[(2, 3), (3, 2), (1, 1), (2, 2), (1, 2), (3, 1), (0, 1), (3, 0), (2, 1)]	[(2, 3), (3, 2), (1, 1), (2, 2), (1, 2), (3, 1), (3, 3), (1, 3), (1, 0)]	[(2, 3), (3, 2), (1, 1)]	[(2, 2), (1, 2), (3, 1)]	[(0, 1), (3, 0), (2, 1)]	True	7	4	3	0.5	15.0	22.5	300.00058845838066	0	300.00058945827186	0		False
1	1	2	right	1	3	right	hard	(4, 4)	3	3	[(2, 0), (0, 0), (0, 2), (1, 0), (3, 0), (2, 1), (2, 2), (3, 1), (0, 1)]	[(2, 0), (0, 0), (0, 2), (1, 0), (3, 0), (2, 1), (0, 3), (1, 1), (1, 2)]	[(2, 0), (0, 0), (0, 2)]	[(1, 0), (3, 0), (2, 1)]	[(2, 2), (3, 1), (0, 1)]	True	7	4	3	0.5	22.5	30.0	307.5005826249253	0	307.5005836249329	0		False
1	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 0), (2, 0), (0, 1), (1, 0), (2, 1), (1, 1)]	[(1, 2), (2, 2), (0, 1), (1, 0), (2, 1), (1, 1)]	[(0, 0), (2, 0)]	[(0, 1), (1, 0)]	[(2, 1), (1, 1)]	True	7	4	3	0.5	0.0	7.5	5.000849041622132	0	5.000850083306432	1	1.650434291805141	False
1	1	2	right	1	1	right	easy	(3, 4)	2	3	[(2, 2), (1, 3), (1, 2), (2, 1), (1, 1), (2, 3)]	[(2, 2), (1, 3), (1, 2), (2, 1), (2, 0), (0, 2)]	[(2, 2), (1, 3)]	[(1, 2), (2, 1)]	[(1, 1), (2, 3)]	True	7	4	3	0.5	7.5	15.0	12.50077820837032	0	12.500779208377937	3	1.6196185416774824	False
1	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 2), (1, 1), (2, 3), (0, 1), (2, 1), (2, 2), (3, 3), (3, 2), (2, 0)]	[(1, 2), (1, 1), (2, 3), (0, 1), (2, 1), (2, 2), (0, 0), (1, 3), (0, 2)]	[(1, 2), (1, 1), (2, 3)]	[(0, 1), (2, 1), (2, 2)]	[(3, 3), (3, 2), (2, 0)]	True	7	4	3	0.5	15.0	22.5	20.0006250833394	0	20.00062595831696	3	2.889889541664161	False
1	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 3), (0, 0), (1, 0), (0, 1), (0, 3), (1, 2), (2, 3), (0, 2), (2, 0)]	[(1, 1), (2, 2), (2, 1), (0, 1), (0, 3), (1, 2), (2, 3), (0, 2), (2, 0)]	[(1, 3), (0, 0), (1, 0)]	[(0, 1), (0, 3), (1, 2)]	[(2, 3), (0, 2), (2, 0)]	True	7	4	3	0.5	22.5	30.0	27.50057266652584	0	27.500573708326556	3	2.995671375072561	False
1	1	2	right	1	0	right	easy	(3, 4)	2	3	[(0, 0), (2, 0), (0, 1), (1, 0), (2, 1), (1, 1)]	[(1, 2), (2, 2), (0, 1), (1, 0), (2, 1), (1, 1)]	[(0, 0), (2, 0)]	[(0, 1), (1, 0)]	[(2, 1), (1, 1)]	True	7	4	3	0.5	0.0	7.5	5.000850500073284	0	5.000851500080898	2	1.3166532082250342	True
1	1	2	right	1	1	right	easy	(3, 4)	2	3	[(2, 2), (1, 3), (1, 2), (2, 1), (1, 1), (2, 3)]	[(2, 2), (1, 3), (1, 2), (2, 1), (2, 0), (0, 2)]	[(2, 2), (1, 3)]	[(1, 2), (2, 1)]	[(1, 1), (2, 3)]	True	7	4	3	0.5	7.5	15.0	12.500737416674383	0	12.500738458242267	4	0.7582260833587497	False
1	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 2), (1, 1), (2, 3), (0, 1), (2, 1), (2, 2), (3, 3), (3, 2), (2, 0)]	[(1, 2), (1, 1), (2, 3), (0, 1), (2, 1), (2, 2), (0, 0), (1, 3), (0, 2)]	[(1, 2), (1, 1), (2, 3)]	[(0, 1), (2, 1), (2, 2)]	[(3, 3), (3, 2), (2, 0)]	True	7	4	3	0.5	15.0	22.5	20.00063162506558	0	20.00063270831015	3	1.4697395417606458	False
1	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 3), (0, 0), (1, 0), (0, 1), (0, 3), (1, 2), (2, 3), (0, 2), (2, 0)]	[(1, 1), (2, 2), (2, 1), (0, 1), (0, 3), (1, 2), (2, 3), (0, 2), (2, 0)]	[(1, 3), (0, 0), (1, 0)]	[(0, 1), (0, 3), (1, 2)]	[(2, 3), (0, 2), (2, 0)]	True	7	4	3	0.5	22.5	30.0	27.500580083345994	0	27.500581125030294	2	2.0976530417101458	False
