run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
1	temp_deviant	temp_deviant	temp_deviant_20.tsv	5	3	38	3.000015291851014	0	3.000016541685909	0.0		37.151548916706815
1	visual_search	visrchsml	visual_search_20.tsv	5	38	73	38.00001312512904	0	38.00005220854655	0.5833333333333334		72.02466424996965
1	faux_pas	faux_pas	faux_pas_20.tsv	5	73	108	73.0000116250012	0	73.00001316680573	1.0	2.3923319374443963	105.5381815417204
1	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_20.tsv	5	108	143	108.00000762497076	0	108.00002587493508	0.5	0.9433526804981132	140.65246220841072
1	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_20.tsv	5	143	178	143.00001670862548	0	143.0000432918314	0.1875	1.270397327562225	177.52856820845045
1	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_20.tsv	5	178	221	178.00001587509178	0	178.0000507500954	1.0	3.464518583379686	212.05332837509923
2	faux_pas	faux_pas	faux_pas_22.tsv	5	3	38	3.0000130417756736	0	3.000022208550945	0.5	1.7054483541287482	34.432474750094116
2	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_22.tsv	5	38	73	38.00001991679892	0	38.00003837514669	0.5	2.8373444584431127	72.32065183366649
2	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_22.tsv	5	73	108	73.00000520865433	0	73.0000145835802	0.4375	0.798709890198855	107.52767787501216
2	visual_search	visrchsml	visual_search_22.tsv	5	108	143	108.00000441679732	0	108.00003129174002	1.0		141.22775545855984
2	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_22.tsv	5	143	178	143.00000574998558	0	143.0000070836395	0.5	1.0815047395299189	175.67487325007096
2	temp_deviant	temp_deviant	temp_deviant_22.tsv	5	178	221	178.00001516682096	0	178.00004149996676	0.0		210.98866145848297
3	faux_pas	faux_pas	faux_pas_24.tsv	5	3	38	3.0000138748437166	0	3.000014958437532	0.5	2.1270319999894127	35.40134995849803
3	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_24.tsv	5	38	73	38.000007916707546	0	38.00003412482329	0.25	1.4880742395180278	70.74167183344252
3	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_24.tsv	5	73	108	73.00000537489541	0	73.0000155416783	0.4583333333333333	1.0259367900803529	107.52289483346976
3	visual_search	visrchsml	visual_search_24.tsv	5	108	143	108.00001883343792	0	108.00002024997956	0.9166666666666666		141.1964079583995
3	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_24.tsv	5	143	178	143.00000570854172	0	143.00002399994992	1.0	2.39246914582327	176.32330787484534
3	temp_deviant	temp_deviant	temp_deviant_24.tsv	5	178	221	178.0000153335277	0	178.00004199985415	1.0		210.5838529583998
4	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_26.tsv	5	3	38	3.0000056666322052	0	3.000006916699931	1.0	1.7398676249431446	35.60721845831722
4	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_26.tsv	5	38	73	38.00001958338544	0	38.00004870840348	0.7291666666666666	0.6015075911442789	72.52117104153149
4	faux_pas	faux_pas	faux_pas_26.tsv	5	73	108	73.00000791670755	0	73.0000173333101	1.0	1.876192979281768	104.47406104160471
4	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_26.tsv	5	108	143	108.00000425009056	0	108.00002204161136	0.5	1.4007419688277878	141.05508220824413
4	temp_deviant	temp_deviant	temp_deviant_26.tsv	5	143	178	143.0000125002116	0	143.00003025005572	1.0		175.67528191651218
4	visual_search	visrchsml	visual_search_26.tsv	5	178	221	178.00001975009218	0	178.0000214583706	0.8333333333333334		211.74948904151097
5	faux_pas	faux_pas	faux_pas_28.tsv	5	3	38	3.000005125068128	0	3.000023291679099	1.0	1.499353729072027	34.32780695823021
5	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_28.tsv	5	38	73	38.00001054164022	0	38.00005420832895	0.5416666666666666	0.7153791373387017	72.52134500001557
5	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_28.tsv	5	73	108	73.00001195841469	0	73.00002137501724	1.0	1.3283548229373991	105.75478249997832
5	visual_search	visrchsml	visual_search_28.tsv	5	108	143	108.00000545824878	0	108.00000679166988	0.8333333333333334		141.20227804151364
5	temp_deviant	temp_deviant	temp_deviant_28.tsv	5	143	178	143.0000120832119	0	143.0000135416631	0.5		175.5423032916151
5	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_28.tsv	5	178	221	178.00000787503086	0	178.00000925012864	1.0	2.5599970625480637	211.0700904582627
6	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_29.tsv	5	3	46	3.000011041527614	0	3.000029041664675	0.375	0.8407127354349496	37.52833820832893
