run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
14	1	2	4	right	2	0.5	True	0	8	acc	10.0	12.5	158.0000393751543	0	158.00004883343354	2	0.8263618748169392	True
14	1	2	5	right	2	0.5	True	1	4	acc	12.5	15.0	160.50002916669473	0	160.5000300416723	1	0.804338708287105	True
14	1	2	6	right	2	0.5	True	1	8	acc	15.0	17.5	163.00003245845437	0	163.0000419584103	1	0.6415374586358666	True
14	1	2	7	right	2	0.5	True	0	8	acc	17.5	20.0	165.5000322915148	0	165.50005012517795	2	1.0598372085951269	True
14	1	2	8	right	2	0.5	True	0	8	acc	20.0	22.5	168.0000365001615	0	168.00004579150118	2	0.8642945834435523	True
14	1	2	9	right	2	0.5	True	1	8	acc	22.5	25.0	170.50002929149196	0	170.50003020837903	1	0.6504298748914152	True
14	1	2	10	right	2	0.5	True	1	8	acc	25.0	27.5	173.00003895838745	0	173.00004829163663	1	0.6550490418449044	True
14	1	2	11	right	2	0.5	True	1	8	acc	27.5	30.0	175.5000321250409	0	175.50003425008617	1	0.9614168333355336	True
15	1	2	0	right	2	0.5	True	1	8	acc	0.0	2.5	8.000276416772977	0	8.000277416780591	2	1.1575601249933245	False
15	1	2	1	right	2	0.5	True	1	8	acc	2.5	5.0	10.50004795822315	0	10.500048875110224	1	0.6616772499401122	True
15	1	2	2	right	2	0.5	True	0	4	acc	5.0	7.5	13.00005037500523	0	13.000051291892303	2	1.048399416729808	True
15	1	2	3	right	2	0.5	True	0	8	acc	7.5	10.0	15.500047291861849	0	15.500048249959946	2	0.9090011664666235	True
15	1	2	4	right	2	0.5	True	1	4	acc	10.0	12.5	18.000059333397076	0	18.000060833292082	1	0.4948801668360829	True
15	1	2	5	right	2	0.5	True	1	8	acc	12.5	15.0	20.50005729170516	0	20.500058791833	1	1.491928125033155	True
15	1	2	6	right	2	0.5	True	0	4	acc	15.0	17.5	23.000046958215535	0	23.00005625002086	2	0.8380511249415576	True
15	1	2	7	right	2	0.5	True	1	8	acc	17.5	20.0	25.50005012494512	0	25.500051041832194	1	0.6106768334284425	True
15	1	2	8	right	2	0.5	True	0	8	acc	20.0	22.5	28.00004750001244	0	28.000048416666687	2	1.0129095416050404	True
15	1	2	9	right	2	0.5	True	0	4	acc	22.5	25.0	30.5000525417272	0	30.50005350005813	2	0.7991822499316186	True
15	1	2	10	right	2	0.5	True	1	4	acc	25.0	27.5	33.00005825003609	0	33.0000674999319	1	0.724677333375439	True
15	1	2	11	right	2	0.5	True	1	8	acc	27.5	30.0	35.50006066681817	0	35.50007833330892	1	0.8543702915776521	True
18	1	2	0	right	2	0.5	True	0	4	acc	0.0	2.5	148.0002483332064	0	148.00024924986064	2	0.9141533335205168	True
18	1	2	1	right	2	0.5	True	1	8	acc	2.5	5.0	150.50005366653204	0	150.50005470821634	1	0.740739916684106	True
18	1	2	2	right	2	0.5	True	0	4	acc	5.0	7.5	153.00005462486297	0	153.00005554175004	1	0.9579700832255184	False
18	1	2	3	right	2	0.5	True	1	8	acc	7.5	10.0	155.50004354165867	0	155.50006116670556	1	0.6887838332913816	True
18	1	2	4	right	2	0.5	True	1	8	acc	10.0	12.5	158.0000457081478	0	158.0000633748714	1	0.6616135418880731	True
18	1	2	5	right	2	0.5	True	0	4	acc	12.5	15.0	160.5000486667268	0	160.5000495831482	2	0.8314750415738672	True
18	1	2	6	right	2	0.5	True	0	4	acc	15.0	17.5	163.0000532916747	0	163.00005441671237	2	0.8999624999705702	True
18	1	2	7	right	2	0.5	True	1	4	acc	17.5	20.0	165.50004854169674	0	165.50005083321594	1	0.5350716251414269	True
18	1	2	8	right	2	0.5	True	0	4	acc	20.0	22.5	168.0000491666142	0	168.00006091664545	2	0.7205139582511038	True
18	1	2	9	right	2	0.5	True	1	4	acc	22.5	25.0	170.50005595805123	0	170.5000568749383	1	0.5973972913343459	True
18	1	2	10	right	2	0.5	True	0	8	acc	25.0	27.5	173.0000522499904	0	173.00005312496796	1	0.8578848750330508	False
18	1	2	11	right	2	0.5	True	0	4	acc	27.5	30.0	175.50005504162982	0	175.50006429175846	2	1.1560352500528095	True
19	4	3	0	left	2	0.5	True	0	4	acc	0.0	2.5	113.00020679133013	0	113.0002077082172	4	1.5761789998505265	False
19	4	3	1	left	2	0.5	True	0	8	acc	2.5	5.0	115.50002174987458	0	115.5000229163561	0		False
