run_num	key_one	key_two	key_three	key_four	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	change_type	change_time	position_change	change_to	stim_original	stim_final	start_time	end_time	real_start_time	start_ttl	start_ttl_time	correct	rt
8	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	21.46	6.0	1.0	3 4 1 4 2 4	3 4 1 4 2 1	18.75	22.5	166.75052591666463	0	166.75052695833438	0.6666666666666666	0.3543398402774376
8	1	2	3	4	6	unimanual	3.25	0.5	True					2 3 1 4 1 2	2 3 1 4 1 2	22.5	26.25	170.50051862499822	0	170.50051962499856	1.0	0.3171865277763572
8	1	2	3	4	7	unimanual	3.25	0.5	True					1 4 1 2 1 4	1 4 1 2 1 4	26.25	30.0	174.25051816666382	0	174.25051916666416	1.0	0.2923007777778063
9	1	2	3	4	0	unimanual	3.25	0.5	True					2 4 1 3 2 1	2 4 1 3 2 1	0.0	3.75	113.00072020833612	0	113.00072120833649	1.0	0.3586946736104437
9	1	2	3	4	1	unimanual	3.25	0.5	True					3 1 4 2 1 2	3 1 4 2 1 2	3.75	7.5	116.75055762500416	0	116.75055862500447	1.0	0.3603937847231767
9	1	2	3	4	2	unimanual	3.25	0.5	True	first_horizon	8.58	3.0	2.0	4 3 4 3 4 2	4 3 2 3 4 2	7.5	11.25	120.50054275000002	0	120.50054375000036	1.0	0.44597670833294
9	1	2	3	4	3	unimanual	3.25	0.5	True					3 2 3 1 4 3	3 2 3 1 4 3	11.25	15.0	124.25054220833408	0	124.25054320833442	1.0	0.3837215972210591
9	1	2	3	4	4	unimanual	3.25	0.5	True	first_horizon	17.71	6.0	1.0	1 3 1 3 4 2	1 3 1 3 4 1	15.0	18.75	128.0005529166665	0	128.00055395833624	1.0	0.3920702986118461
9	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	19.83	3.0	1.0	3 2 3 4 1 2	3 2 1 4 1 2	18.75	22.5	131.75055504166812	0	131.75055604166846	0.8333333333333334	0.4310105624996747
9	1	2	3	4	6	unimanual	3.25	0.5	True	second_horizon	23.58	4.0	2.0	2 4 3 4 1 4	2 4 3 2 1 4	22.5	26.25	135.50054241666658	0	135.50054341666691	1.0	0.3928027361107524
9	1	2	3	4	7	unimanual	3.25	0.5	True					1 2 3 1 2 3	1 2 3 1 2 3	26.25	30.0	139.25056537499768	0	139.25056637499802	1.0	0.2729685208335771
10	1	2	3	4	0	unimanual	3.25	0.5	True	second_horizon	0.54	3.0	4.0	1 2 3 1 4 3	1 2 4 1 4 3	0.0	3.75	113.00087012499716	0	113.0008711249975	0.8333333333333334	0.3605953958334187
10	1	2	3	4	1	unimanual	3.25	0.5	True	second_horizon	4.83	4.0	3.0	3 1 2 1 2 1	3 1 2 3 2 1	3.75	7.5	116.75059274999512	0	116.75059379166488	1.0	0.3354281527778464
10	1	2	3	4	2	unimanual	3.25	0.5	True					2 4 3 4 2 4	2 4 3 4 2 4	7.5	11.25	120.50060329166443	0	120.50060433332692	0.8333333333333334	0.4039743680562727
10	1	2	3	4	3	unimanual	3.25	0.5	True					3 4 3 1 4 2	3 4 3 1 4 2	11.25	15.0	124.25062633332708	0	124.25062733332744	1.0	0.4787291458330098
10	1	2	3	4	4	unimanual	3.25	0.5	True					3 2 3 2 4 1	3 2 3 2 4 1	15.0	18.75	128.00056533332827	0	128.0005663333286	1.0	0.3313806944436995
10	1	2	3	4	5	unimanual	3.25	0.5	True	first_horizon	20.92	5.0	3.0	3 4 2 4 2 1	3 4 2 4 3 1	18.75	22.5	131.75059662499552	0	131.75059762499586	1.0	0.4621695069448227
10	1	2	3	4	6	unimanual	3.25	0.5	True	first_horizon	23.04	2.0	4.0	2 3 1 4 2 1	2 4 1 4 2 1	22.5	26.25	135.50057345832465	0	135.50057441666286	0.8333333333333334	0.3719594166662621
10	1	2	3	4	7	unimanual	3.25	0.5	True					2 3 2 4 2 1	2 3 2 4 2 1	26.25	30.0	139.250606374997	0	139.25060741665948	1.0	0.3191287708335342
11	1	2	3	4	0	unimanual	3.25	0.5	True					1 3 1 4 1 3	1 3 1 4 1 3	0.0	3.75	288.00064879166166	0	288.000649791662	0.8333333333333334	0.36247481250029523
11	1	2	3	4	1	unimanual	3.25	0.5	True	first_horizon	4.29	2.0	1.0	3 2 4 3 4 1	3 1 4 3 4 1	3.75	7.5	291.75052616666653	0	291.7505272083363	0.8333333333333334	0.4254812013884172
11	1	2	3	4	2	unimanual	3.25	0.5	True					1 4 2 4 2 3	1 4 2 4 2 3	7.5	11.25	295.50055591666023	0	295.5005569999994	1.0	0.29825240277690074
11	1	2	3	4	3	unimanual	3.25	0.5	True	second_horizon	12.33	4.0	4.0	3 4 2 1 3 2	3 4 2 4 3 2	11.25	15.0	299.25054262499907	0	299.25054366666154	1.0	0.36080498611045186
11	1	2	3	4	4	unimanual	3.25	0.5	True	second_horizon	16.08	4.0	4.0	2 4 3 1 2 3	2 4 3 4 2 3	15.0	18.75	303.00052533333655	0	303.000526374999	1.0	0.39309835416618927
11	1	2	3	4	5	unimanual	3.25	0.5	True					2 1 3 1 3 2	2 1 3 1 3 2	18.75	22.5	306.75053195833607	0	306.75053299999854	0.8333333333333334	0.42586013194401556
11	1	2	3	4	6	unimanual	3.25	0.5	True	second_horizon	24.67	6.0	2.0	3 2 3 2 1 4	3 2 3 2 1 2	22.5	26.25	310.5005404166659	0	310.50054145833565	0.8333333333333334	0.3875191388894261
11	1	2	3	4	7	unimanual	3.25	0.5	True					3 1 4 3 1 2	3 1 4 3 1 2	26.25	30.0	314.2505492499986	0	314.25055029166106	1.0	0.35025880555501016
