run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
8	1	2	left	0	1	right	easy	(3, 4)	2	3	[(2, 1), (2, 2), (2, 3), (1, 1), (1, 3), (2, 0)]	[(2, 1), (2, 2), (2, 3), (1, 1), (0, 1), (1, 0)]	[(2, 1), (2, 2)]	[(2, 3), (1, 1)]	[(1, 3), (2, 0)]	True	7	4	3	0.5	7.5	15.0	85.50004037500184	0	85.50004129167064	1	0.5866761249999399	True
8	1	2	right	1	2	right	hard	(4, 4)	3	3	[(2, 1), (0, 1), (0, 0), (0, 2), (2, 2), (3, 1), (0, 3), (3, 2), (3, 0)]	[(2, 1), (0, 1), (0, 0), (0, 2), (2, 2), (3, 1), (2, 3), (1, 2), (1, 0)]	[(2, 1), (0, 1), (0, 0)]	[(0, 2), (2, 2), (3, 1)]	[(0, 3), (3, 2), (3, 0)]	True	7	4	3	0.5	15.0	22.5	93.0000316250007	0	93.00003262500104	2	1.5187975833323435	True
8	1	2	left	0	3	right	hard	(4, 4)	3	3	[(3, 2), (3, 0), (2, 0), (3, 3), (2, 2), (2, 1), (1, 0), (1, 2), (2, 3)]	[(3, 1), (1, 1), (0, 2), (3, 3), (2, 2), (2, 1), (1, 0), (1, 2), (2, 3)]	[(3, 2), (3, 0), (2, 0)]	[(3, 3), (2, 2), (2, 1)]	[(1, 0), (1, 2), (2, 3)]	True	7	4	3	0.5	22.5	30.0	100.50002879167003	0	100.50002970833155	1	0.5116354999991017	True
9	1	2	left	0	0	right	easy	(3, 4)	2	3	[(0, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 0)]	[(0, 0), (2, 0), (0, 1), (2, 1), (1, 1), (2, 2)]	[(0, 0), (2, 0)]	[(0, 1), (2, 1)]	[(0, 2), (1, 0)]	True	7	4	3	0.5	0.0	7.5	78.00014312499843	0	78.00014412499877	1	0.615020833327435	True
9	1	2	left	0	1	right	easy	(3, 4)	2	3	[(1, 2), (1, 1), (0, 2), (2, 1), (0, 3), (0, 1)]	[(1, 2), (1, 1), (2, 2), (1, 3), (0, 3), (0, 1)]	[(1, 2), (1, 1)]	[(0, 2), (2, 1)]	[(0, 3), (0, 1)]	True	7	4	3	0.5	7.5	15.0	85.50002358333586	0	85.50002449999738	1	0.6318899166653864	True
9	1	2	right	1	2	right	hard	(4, 4)	3	3	[(1, 2), (0, 1), (2, 0), (0, 2), (3, 0), (2, 1), (1, 0), (0, 3), (1, 3)]	[(1, 2), (0, 1), (2, 0), (0, 2), (3, 0), (2, 1), (0, 0), (1, 1), (2, 2)]	[(1, 2), (0, 1), (2, 0)]	[(0, 2), (3, 0), (2, 1)]	[(1, 0), (0, 3), (1, 3)]	True	7	4	3	0.5	15.0	22.5	93.00002512500214	0	93.00002600000153	2	0.5800462499973946	True
9	1	2	left	0	3	right	hard	(4, 4)	3	3	[(1, 3), (1, 2), (0, 1), (2, 3), (1, 1), (0, 2), (0, 0), (0, 3), (2, 1)]	[(1, 3), (1, 2), (0, 1), (2, 2), (1, 0), (2, 0), (0, 0), (0, 3), (2, 1)]	[(1, 3), (1, 2), (0, 1)]	[(2, 3), (1, 1), (0, 2)]	[(0, 0), (0, 3), (2, 1)]	True	7	4	3	0.5	22.5	30.0	100.50002449999738	0	100.50002537500404	1	0.8609244166655117	True
10	1	2	left	0	0	right	easy	(3, 4)	2	3	[(2, 2), (0, 0), (2, 1), (1, 2), (0, 2), (1, 0)]	[(2, 2), (0, 0), (2, 1), (1, 2), (2, 0), (2, 3)]	[(2, 2), (0, 0)]	[(2, 1), (1, 2)]	[(0, 2), (1, 0)]	True	7	4	3	0.5	0.0	7.5	183.00013741666044	0	183.00013837499864	1	1.2383869999976014	True
10	1	2	right	1	1	right	easy	(3, 4)	2	3	[(2, 0), (0, 1), (2, 1), (1, 0), (1, 1), (0, 2)]	[(1, 2), (2, 2), (2, 1), (1, 0), (1, 1), (0, 2)]	[(2, 0), (0, 1)]	[(2, 1), (1, 0)]	[(1, 1), (0, 2)]	True	7	4	3	0.5	7.5	15.0	190.50003187499533	0	190.50003283332623	2	0.8419543333293404	True
10	1	2	right	1	2	right	hard	(4, 4)	3	3	[(2, 1), (1, 3), (3, 0), (1, 2), (2, 3), (2, 0), (0, 3), (3, 1), (2, 2)]	[(2, 1), (1, 3), (3, 0), (1, 2), (2, 3), (2, 0), (1, 0), (1, 1), (3, 3)]	[(2, 1), (1, 3), (3, 0)]	[(1, 2), (2, 3), (2, 0)]	[(0, 3), (3, 1), (2, 2)]	True	7	4	3	0.5	15.0	22.5	198.0000222499948	0	198.0000231666636	1	0.5790478749986505	False
10	1	2	right	1	3	right	hard	(4, 4)	3	3	[(0, 3), (1, 3), (0, 0), (0, 1), (1, 2), (0, 2), (2, 3), (1, 0), (1, 1)]	[(2, 2), (2, 0), (3, 3), (0, 1), (1, 2), (0, 2), (2, 3), (1, 0), (1, 1)]	[(0, 3), (1, 3), (0, 0)]	[(0, 1), (1, 2), (0, 2)]	[(2, 3), (1, 0), (1, 1)]	True	7	4	3	0.5	22.5	30.0	205.5000280416643	0	205.5000289999953	2	0.7749477916731848	True
11	4	3	right	1	0	left	easy	(3, 4)	2	3	[(0, 3), (2, 3), (1, 3), (0, 2), (2, 2), (0, 1)]	[(1, 1), (1, 2), (1, 3), (0, 2), (2, 2), (0, 1)]	[(0, 3), (2, 3)]	[(1, 3), (0, 2)]	[(2, 2), (0, 1)]	True	7	4	3	0.5	0.0	7.5	218.0002324583329	0	218.00023345833324	3	0.9963576666632434	True
11	4	3	left	0	1	left	easy	(3, 4)	2	3	[(1, 1), (1, 0), (0, 0), (1, 2), (1, 3), (0, 1)]	[(1, 1), (1, 0), (0, 0), (1, 2), (2, 1), (2, 0)]	[(1, 1), (1, 0)]	[(0, 0), (1, 2)]	[(1, 3), (0, 1)]	True	7	4	3	0.5	7.5	15.0	225.5000422916637	0	225.5000432500019	4	0.5565455000032671	True
11	4	3	left	0	2	left	hard	(4, 4)	3	3	[(2, 2), (1, 1), (0, 0), (1, 2), (1, 0), (3, 2), (2, 0), (0, 1), (3, 3)]	[(2, 2), (1, 1), (0, 0), (1, 2), (1, 0), (3, 2), (3, 1), (1, 3), (2, 3)]	[(2, 2), (1, 1), (0, 0)]	[(1, 2), (1, 0), (3, 2)]	[(2, 0), (0, 1), (3, 3)]	True	7	4	3	0.5	15.0	22.5	233.0000416249968	0	233.00004262499715	4	0.7546010833248147	True
11	4	3	right	1	3	left	hard	(4, 4)	3	3	[(3, 1), (1, 0), (3, 0), (2, 1), (3, 2), (2, 0), (3, 3), (1, 1), (2, 2)]	[(1, 2), (2, 3), (0, 1), (2, 1), (3, 2), (2, 0), (3, 3), (1, 1), (2, 2)]	[(3, 1), (1, 0), (3, 0)]	[(2, 1), (3, 2), (2, 0)]	[(3, 3), (1, 1), (2, 2)]	True	7	4	3	0.5	22.5	30.0	240.50003995833686	0	240.50005758333282	3	0.8575574166607112	True
